"Genome ID","Genome Name","Version","Organism Name","Organism ID","Species Name","Species ID","Genus Name","Genus ID","Reference Library","Reference ID","Matching Hashes","p-Value","Mash Distance"
"mqJ6wVvYaSXMY6adcBANCp","SAMEA112281698",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0009.fna.gz","752/1000",0,0.00726808
"pxzvtyf3M2fbPCQVXbFgtW","SAMEA5753750",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0121.fna.gz","741/1000",0,0.00766986
"bbHjmhHU6Pj3HNf8irc8vE","SAMEA112622403",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0176.fna.gz","848/1000",0,0.00408721
"odMkneuyvBekXi3t5gd65n","SAMEA6654242",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0009.fna.gz","836/1000",0,0.00445566
"g8rdjWUAm2LL6rJJG5ZTf3","SAMN05960935",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0013.fna.gz","821/1000",0,0.00492718
"in1AN9CPk4tMGdvygfSXWw","SAMEA5753761",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0023.fna.gz","857/1000",0,0.00381583
"9pTFk2Q553efjZBE6rP2iq","SAMN41988742",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0200.fna.gz","709/1000",0,0.00888862
"1giVL9n6jnoY6zzeySmeSr","SAMEA112281699",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0009.fna.gz","786/1000",0,0.00607761
"3Y7gynbx2o4aKcDkKys25x","SAMEA111505113",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0050.fna.gz","828/1000",0,0.00470559
"rvmkKyu1SvuhNSPf1h2J5m","SAMN05960901",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0191.fna.gz","927/1000",0,0.001839
"7WnDm43QrjNec8vtWHPf7M","SAMN05960913",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0187.fna.gz","862/1000",0,0.00366686
"4mp1yaqsPNm9uZkL9czRdK","SAMEA7472458",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0069.fna.gz","841/1000",0,0.00430121
"oB4cB8RSV8ofjFjJBLLXVj","SAMEA6155827",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0307.fna.gz","710/1000",0,0.00884936
"hdJoa1YA1B7mvkzuzMLcYi","SAMEA6155799",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0050.fna.gz","754/1000",0,0.00719593
"henhQq47DRAjYrmkCVsKCV","SAMN05960970",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0177.fna.gz","888/1000",0,0.00291212
"uhxVFMVtnDEK915m5ssmj8","SAMEA5753800",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0389.fna.gz","759/1000",0,0.00701675
"iMLULs49BoiE2u7Tx6voK5","SAMEA5753795",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0059.fna.gz","776/1000",0,0.00641996
"mVQsapn1bgGpHbYNDGgQ2F","SAMN05960889",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0003.fna.gz","889/1000",0,0.00288374
"rQAC9uaqCQymXUxiu4nCbw","SAMEA5753737",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0104.fna.gz","745/1000",0,0.00752278
"7K7X7kT9JLVHLYBf49wCrZ","SAMN41988745",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0202.fna.gz","960/1000",0,0.000981871
"gLNzBYyV8st6sWjPyPhU9a","SAMEA112281694",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0082.fna.gz","825/1000",0,0.00480022
"n88HMJpDkkCZSdT8jyMHPv","SAMEA6155881",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0042.fna.gz","944/1000",0,0.00139189
"sqcCF27u2Jk2Ts9AhftTbT","SAMEA6422763",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0080.fna.gz","854/1000",0,0.00390583
"aHCoEKTpfBd4z7hFqkjynA","SAMEA5753744",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0476.fna.gz","861/1000",0,0.00369655
"a3jRseYa9Hb5Bmt2GmFMww","SAMEA5753791",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0014.fna.gz","763/1000",0,0.00687462
"rD3YSY9RHtK82EVsqADyd3","SAMEA111505124",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0082.fna.gz","818/1000",0,0.00502299
"vwqte6pbD3kh7mfEzLFxWh","SAMN05960964",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0189.fna.gz","1000/1000",0,0
"vD7DP7MSiKLCFChzFi9k4d","SAMEA115925709",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0082.fna.gz","789/1000",0,0.00597612
"rws57o7sLQkpt9evDWMvdv","SAMEA5753743",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0119.fna.gz","831/1000",0,0.00461146
"6osF4xvGWgnyHoxMuxoDon","SAMEA6654245",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0009.fna.gz","831/1000",0,0.00461146
"kmLw1MA31sJ5vV4LmNnd97","SAMEA111504610",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0036.fna.gz","951/1000",0,0.00121124
"kYpJkJhU9K19EBkXL3AknW","SAMEA7472472",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0033.fna.gz","773/1000",0,0.00652391
"nanSgc31C6YiaJwjhG7znD","SAMEA6155802",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0070.fna.gz","949/1000",0,0.00126265
"dWYEoHDKeqzX8wfTZUcQgU","SAMEA5753709",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0009.fna.gz","804/1000",0,0.00547692
"oDFqoJXXZ81zPqaoNhVE5T","SAMEA6654246",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0009.fna.gz","831/1000",0,0.00461146
"38EhiTUsV53CgpEmxhMfb3","SAMEA5753740",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0312.fna.gz","819/1000",0,0.004991
"g81Vzmtwb5xGbWJGsihxa8","SAMEA5753427",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0179.fna.gz","894/1000",0,0.00274254
"wKyxRrzd6s8XXDwpq4f6Ue","SAMEA5753776",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0482.fna.gz","889/1000",0,0.00288374
"5HDYNgA78QsL5YqK9KNQfa","SAMEA6654234",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0009.fna.gz","837/1000",0,0.00442466
"wozRdyq36eTDcd11qo7qFd","SAMEA5753717",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0007.fna.gz","839/1000",0,0.00436283
"jTfSN5GgDbYyf6cCjXrfc9","SAMEA6155804",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0177.fna.gz","869/1000",0,0.0034604
"vc96La2inKC8EGjWVdn1JA","SAMN05960953",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0475.fna.gz","730/1000",0,0.00808024
"gYuyXa9wDFdJ7wYo5JU7W7","SAMN46427850",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0014.fna.gz","729/1000",0,0.00811798
"rH4HKQKMAjf9Xmi4wyu5E7","SAMEA5753745",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0021.fna.gz","832/1000",0,0.00458019
"hS3E85jgMkxLjxWH5aZooS","SAMEA6155861",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0187.fna.gz","868/1000",0,0.00348975
"xjLQK2fYg9Ukdtozg4Sp7F","SAMEA5753316",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0221.fna.gz","826/1000",0,0.00476862
"3AYPL1eoPCAFhjikjJtcNG","SAMEA5753393",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0267.fna.gz","769/1000",0,0.00666341
"8ybhuB6zFo6L8KJnHV6bzJ","SAMEA7472487",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0003.fna.gz","928/1000",0,0.00181236
"5DPLDNgVqAUYMxUBNnpX8d","SAMEA7472498",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0008.fna.gz","860/1000",0,0.0037263
"dsDG3ZSWiJrxk62Cu9pfMV","SAMEA115925711",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0015.fna.gz","776/1000",0,0.00641996
"9WgXfV9ohbX114RJ1XEZYn","SAMEA6156049",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0004.fna.gz","781/1000",0,0.006248
"mK9drvor3FCJz3m45cgZ9F","SAMEA111504599",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0012.fna.gz","850/1000",0,0.00402654
"1dD6dr1Xx318F5sMym8mPK","SAMEA6155841",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0082.fna.gz","794/1000",0,0.00580821
"c7BPuXQTy5V3bPRc263poc","SAMEA6155775",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0042.fna.gz","926/1000",0,0.00186568
"eMHFZzFv6jFJNsLQGdPAph","SAMEA6422742",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0042.fna.gz","943/1000",0,0.00141786
"vMANRNokQGFTwxTbb1sDjg","SAMEA6155848",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0082.fna.gz","794/1000",0,0.00580821
"tKWU41iH2r9hDFNqMo9xbA","SAMEA7472416",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0179.fna.gz","873/1000",0,0.00334352
"2y22DkeAoh6baAXP63VZ73","SAMEA6654215",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0012.fna.gz","739/1000",0,0.00774383
"a6jMNgedDsnr896tvEX8rG","SAMEA6155884",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0042.fna.gz","928/1000",0,0.00181236
"js2XkEcLLtJFqcTM647gMS","SAMN05960910",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0059.fna.gz","991/1000",0,0.000215742
"dY98fxa1J8N6hj2A3dZSW1","SAMEA6155849",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0326.fna.gz","778/1000",0,0.00635099
"i9Zyqzf9zeWVTVeChLW2gK","SAMEA6155846",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0004.fna.gz","787/1000",0,0.00604372
"r3dEtv2UKyaUSEhVKQAE3a","SAMN05960969",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0003.fna.gz","891/1000",0,0.00282712
"avsR3aoHWpKrxHtbuQJNE3","SAMN31892432",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0036.fna.gz","965/1000",0,0.000855821
"fkfw6v8V5L9fpaVQcDcdgq","SAMN05960911",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0185.fna.gz","918/1000",0,0.00208065
"nBu5iKHZw6KcKiVff7Mo42","SAMEA111505138",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0082.fna.gz","829/1000",0,0.00467416
"pUYpyHTa6mLcXXTvmu17cj","SAMEA111504605",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0106.fna.gz","881/1000",0,0.0031121
"3u2M4bP8E8FEtts9NL8zwh","SAMN05960876",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0003.fna.gz","908/1000",0,0.0023533
"1iGatNMGEwozrc3CjTqTTQ","SAMEA6155774",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0004.fna.gz","795/1000",0,0.00577481
"8FYWd8LThvZ9Y6Zyieybuu","SAMEA111504601",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0004.fna.gz","798/1000",0,0.00567497
"bBHa1P5WFEGbN4QvntczMf","SAMN45807626",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0179.fna.gz","887/1000",0,0.00294054
"8vAtrMRq8rShG8498C3APo","SAMEA6155868",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0042.fna.gz","944/1000",0,0.00139189
"rw2FnQ9Nw47SuVPECecaxS","SAMEA7472493",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0008.fna.gz","860/1000",0,0.0037263
"bDNoj7CmbDi3YdUm9rnnHv","SAMEA6654226",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0009.fna.gz","835/1000",0,0.00448671
"gQ4RZhU2Fq2NHHHt1X3xxs","SAMEA7472506",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0069.fna.gz","841/1000",0,0.00430121
"tSegnv1aExMCpKgLcipTWc","SAMEA6155873",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0016.fna.gz","818/1000",0,0.00502299
"cZL9YucYxMRgRYSKqHAkf9","SAMN05960900",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0033.fna.gz","838/1000",0,0.00439372
"oHcLQJA47C4uM2MstCcNZs","SAMN36884873",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0042.fna.gz","942/1000",0,0.00144387
"p1V1vBbEzcSCkdctSoxGvv","SAMN31892431",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0036.fna.gz","952/1000",0,0.0011856
"7a1ykxskJv1qapxJNywMed","SAMN05960891",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0023.fna.gz","845/1000",0,0.00417861
"mEG2yitB17xAx7RyB2TzFe","SAMEA5753785",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0100.fna.gz","817/1000",0,0.00505504
"n2CUoGTd9tVyrfiBT4ETed","SAMEA112281696",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0082.fna.gz","840/1000",0,0.00433199
"6aL7vq4KJdTV79PSuj1GVz","SAMEA5753751",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0032.fna.gz","835/1000",0,0.00448671
"rxVfJKht4cLS5bLKSJDCKR","SAMEA6654237",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0009.fna.gz","838/1000",0,0.00439372
"jvQjgseJhm24Wn9LABXPvi","SAMN05960880",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0004.fna.gz","826/1000",0,0.00476862
"ddfGdB7UXRCGALkKxmFaLN","SAMEA6155864",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0200.fna.gz","768/1000",0,0.00669844
"hcU92hFmNNiurjLw162jVV","SAMEA5753742",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0238.fna.gz","848/1000",0,0.00408721
"9JRe5HbixsAja9CCPWngkQ","SAMN05960926",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0042.fna.gz","927/1000",0,0.001839
"tezudZ1n1Gw9XUJ9TSWAi3","SAMN36884880",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0023.fna.gz","912/1000",0,0.00224371
"fBGYQSGSRgUXkxAfUzEgjM","SAMN05960922",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0475.fna.gz","737/1000",0,0.00781808
"nM1MnsiU3sBdJUL3nWp3ka","SAMEA115925725",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0200.fna.gz","901/1000",0,0.0025468
"2BhSj3cMz4594YSASwtxkL","SAMN05960890",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0009.fna.gz","806/1000",0,0.00541137
"faypdcoEdQ83fxa2afSAzK","SAMEA5753788",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0015.fna.gz","814/1000",0,0.00515153
"ejSuDDKNELtXastMKdP4Gn","SAMN36943785",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0062.fna.gz","678/1000",0,0.0101459
"e5mdCN625ogAAYe5GmcRV7","SAMEA6155820",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0042.fna.gz","944/1000",0,0.00139189
"pgkxyugKU2zuw5sikZPgng","SAMEA5753438",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0095.fna.gz","716/1000",0,0.00861543
"xgpU71frMpZk9hN4NX7dRs","SAMEA6155823",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0001.fna.gz","775/1000",0,0.00645455
"jHHRPhXLii1thENvb2beLw","SAMEA6155815",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0080.fna.gz","874/1000",0,0.00331442
"eg8oUWgBXJvf811JNgE1hX","SAMEA5753414",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0126.fna.gz","887/1000",0,0.00294054
"sEcKy31N8HPrfyASy8cmMa","SAMEA6654248",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0003.fna.gz","849/1000",0,0.00405685
"9Uhc2FSEo32fmMFRJYhcUU","SAMEA7472465",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0184.fna.gz","912/1000",0,0.00224371
"tnDHfYfwy9D5yExRP7cXYM","SAMEA6155776",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0177.fna.gz","871/1000",0,0.00340187
"hW2fuA7K2os5f23Tb3Me4V","SAMEA6155810",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0289.fna.gz","798/1000",0,0.00567497
"8NV8QKADQ1BfixSmgJy7Uc","SAMN05960944",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0095.fna.gz","785/1000",0,0.00611156
"jBWJnZFCPoUasGYswoHSLE","SAMEA6155879",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0042.fna.gz","944/1000",0,0.00139189
"46UxQkGvaUxFbWw1rB64GG","SAMEA8515152",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0179.fna.gz","870/1000",0,0.00343111
"uvEkq8mRRQPLumxuH3dDwK","SAMEA7472478",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0022.fna.gz","824/1000",0,0.00483188
"58aMnX4kKX9ABNVDDPNY9Z","SAMEA5753415",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0321.fna.gz","739/1000",0,0.00774383
"wWnFWWZgQSRdZXLHG7jxP7","SAMN05960892",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0179.fna.gz","841/1000",0,0.00430121
"bquu8zBfyYvHZZL78qD6tj","SAMN05960941",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0009.fna.gz","885/1000",0,0.00299754
"8VXzR8XaRRP1JhFB24qeEc","SAMEA111505120",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0080.fna.gz","879/1000",0,0.00316966
"kqeLJxAzwr882v6QkeP2k1","SAMN05960878",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0009.fna.gz","898/1000",0,0.00263042
"w5D7sGqDTbHY3uzAgdVS9g","SAMEA6155850",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0082.fna.gz","863/1000",0,0.00363721
"dsMn34yULN54GxBEgXT361","SAMEA6155856",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0167.fna.gz","834/1000",0,0.00451781
"aHQ3Jixe7VnXW3ieupEnPf","SAMEA7472398",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0001.fna.gz","829/1000",0,0.00467416
"x3LoLQefs6Bsf7wC8SHqPC","SAMEA6422781",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0042.fna.gz","869/1000",0,0.0034604
"uE5yuLRjxRh8HEaZzJ8qyu","SAMEA115925724",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0129.fna.gz","889/1000",0,0.00288374
"spa5BonHmewtQxFfRGzo3Z","SAMEA7472502",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0009.fna.gz","760/1000",0,0.00698112
"9sE5qy5xqsGY2xaodzMopi","SAMEA6155839",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0082.fna.gz","821/1000",0,0.00492718
"3AJK3c5jFBmgxDy2gChsW6","SAMEA111505141",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0009.fna.gz","790/1000",0,0.00594242
"bzCc3Xerf8PwGcW2vKZFtx","SAMEA6155797",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0009.fna.gz","780/1000",0,0.00628226
"pDiV8Gt7SwFFgreytfi7Hs","SAMN05960927",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0080.fna.gz","835/1000",0,0.00448671
"azq911uyDWwcXBStdjpCVW","SAMEA6155880",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0009.fna.gz","781/1000",0,0.006248
"xguuWbXG7xoxRmrunrFe1U","SAMN05960871",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0178.fna.gz","999/1000",0,0.0000238274
"xaMyne9sa6U6DnZNNRE8F6","SAMEA6654227",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0009.fna.gz","835/1000",0,0.00448671
"d7R2MQLB35hj2Ej9upd6M1","SAMEA112622402",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0179.fna.gz","854/1000",0,0.00390583
"i3xxvB6hAz3pnsd5StVfSj","SAMEA5753760",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0173.fna.gz","834/1000",0,0.00451781
"dJStMMFAC2bmA8Scq4nvtK","SAMEA5753329",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0469.fna.gz","882/1000",0,0.00308338
"wT6WCsfjiMQNCCZwBv3VpS","SAMEA5753749",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0188.fna.gz","787/1000",0,0.00604372
"7aR3p2hMP7yySU3AEsfjTf","SAMEA6155801",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0289.fna.gz","798/1000",0,0.00567497
"6oNoQHjmb7nLnwfFmS5698","SAMEA5753799",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0024.fna.gz","861/1000",0,0.00369655
"j65sj7HHAym69X7cTXkdAB","SAMEA5753705",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0014.fna.gz","723/1000",0,0.00834599
"e2FN2dMA7TPmZQ8fRP7V1j","SAMN05960919",,,,"Klebsiella pneumoniae","573","Klebsiella","570",,"Klebsiella_pneumoniae/0023.fna.gz","860/1000",0,0.0037263
"iNE6FvQH4fXR8XwrPTUzfh","SAMEA7472429",,,,"Klebsiella pneumoniae","573","Klebsiella","570","Curated","Klebsiella_pneumoniae/0367.fna.gz","693/1000",0,0.00952763
