genome_id,genome_name,country,qc_status,species_prediction,contig_count,genome_length,n50,st,resistance_score,resistance_gene_count,bla_acquired,bla_esbl_acquired,bla_carb_acquired,virulence_score,k_type,o_type,plasmid_replicons
xdNsKsPiEWkzU1GEMC1i6m,SAMN05960884,Nigeria,Passed,Klebsiella pneumoniae,105,5228977,145831,ST1035,0,,-,-,-,0,K57,"O1αβ,2β",Col(pHAD28);Col440I;IncFIA(HI1);IncFIB(K);IncFII(K)
jas4phQXkagxhCyPHioY9i,SAMN36884874,Ghana,Passed,Klebsiella pneumoniae,188,5919073,137165,ST252,1,,OXA-1,CTX-M-15,-,0,K81,"O1αβ,2β",Col440I;IncFIB(K);IncFIB(pNDM-Mar);IncFII(K);IncFII(pBK30683);IncHI1B(pNDM-MAR)
mRcHS7TgKD2g46yZERJDdp,SAMEA7472503,Nigeria,Passed,Klebsiella pneumoniae,76,5515171,260020,ST3248,1,,OXA-1,CTX-M-15,-,0,unknown (KL102),O2β,Col(pHAD28);IncFIB(K);IncFII(K)
27Ru2zdMwBbPvcvNupdnRx,SAMEA7472473,Nigeria,Passed,Klebsiella pneumoniae,132,5387779,84234,ST17,1,,LAP-2,CTX-M-14,-,0,unknown (KL122),O2β,Col440II;IncFIB(K);IncFII(pKP91)
eR5kicJVi4tWZdTzoSQtoD,SAMEA6155828,Nigeria,Passed,Klebsiella pneumoniae,72,5517407,274682,ST15,0,,-,-,-,1,K24,"O1αβ,2α",Col(pHAD28);ColpVC;IncFIB(K);IncFII(K);IncR
1FuNVd4tgXsAV9NYkp4824,SAMEA6155882,Nigeria,Passed,Klebsiella pneumoniae,48,5578893,430432,ST307,1,,-,CTX-M-15,-,0,unknown (KL102),O2β,IncFIA(HI1);IncFIB(K);IncFII(K);IncR
c4GTL4K9vYXFBPKGyxKQ4X,SAMEA7472440,Nigeria,Passed,Klebsiella pneumoniae,117,5645794,212241,ST20,2,,-,CTX-M-15,NDM-1,0,K28,"O1αβ,2β",Col(pHAD28);IncFIA(HI1);IncFIB(K)(pCAV1099-114);IncFIB(pNDM-Mar);IncHI1B(pNDM-MAR);repFIB
u7J4WButML2okadV4zrfkY,SAMEA5753741,Senegal,Passed,Klebsiella pneumoniae,100,5215456,178615,ST3268,0,,-,-,-,0,unknown (KL148),O12,
qFjC5wtsMs7Mx9esCZwse4,SAMN36884872,Ghana,Passed,Klebsiella pneumoniae,79,5411676,284542,ST15,1,,LAP-2;OXA-1,CTX-M-15,-,0,K19,"O1αβ,2β",IncFIB(K)(pCAV1099-114);IncHI1B(pNDM-MAR);repFIB
kJNnXoD8vixEUPVE2DqeAz,SAMEA6155835,Nigeria,Passed,Klebsiella pneumoniae,59,5736525,695741,ST1801,1,,OXA-1,CTX-M-15,-,0,K35,"O1αβ,2α",IncFIB(K);IncFIB(pNDM-Mar);IncFII(K)
7v9Nq4PcZg5wXgoxJUe8Yn,SAMN05960951,Nigeria,Passed,Klebsiella pneumoniae,48,5326469,502957,ST1658,0,,-,-,-,0,K19,O3γ,Col(pHAD28)
5D1JBtLHpQK42J1vJ8DXSP,SAMN05960923,Nigeria,Passed,Klebsiella pneumoniae,67,5343571,232199,ST8,0,,-,-,-,0,K3,"O1αβ,2β",Col440I;IncFIB(K);repB(R1701)
kzMniy1Ghag8qUvFLaDQKa,SAMEA5753701,Senegal,Passed,Klebsiella pneumoniae,118,5455955,137072,ST3108,0,,-,-,-,0,unknown (KL108),"O1αβ,2β",Col(pHAD28);IncFIB(K);IncFII(K);repB(R1701)
tz3KKQTzSeRctTL127zPKF,SAMEA6654223,Ghana,Passed,Klebsiella pneumoniae,55,5754451,479625,ST17,2,,-,CTX-M-15,OXA-181,1,K25,O5,ColKP3;IncFIB(K);IncFIB(pNDM-Mar);IncFII(pKP91);IncQ1;IncX3
82eR6GZey3tNBaqHGtxGzw,SAMEA6654238,Ghana,Passed,Klebsiella pneumoniae,94,5762738,298609,ST17,2,,-,CTX-M-15,OXA-181,1,K25,O5,ColKP3;IncFIB(K);IncFIB(pNDM-Mar);IncFII(pKP91);IncQ1;IncX3
8bSGN5wekQSzMu67jP73ZP,SAMEA111505114,Nigeria,Passed,Klebsiella pneumoniae,66,5562415,307847,ST307,1,,OXA-1,CTX-M-15,-,1,unknown (KL102),O2β,Col(pHAD28);IncFIB(K);IncFII(pKP91)
tG6acDHGobY51suiQSFBKX,SAMEA6654236,Ghana,Passed,Klebsiella pneumoniae,98,5581547,271408,ST17,2,,-,CTX-M-15,OXA-181,1,K25,O5,ColKP3;IncFIB(pNDM-Mar);IncQ1;IncX3
mZ82Nevx73s1WDbcNDRULC,SAMEA4785010,Nigeria,Passed,Klebsiella pneumoniae,117,5980523,233396,ST147,2,,OXA-9.v1;OXA-1,CTX-M-15,NDM-1,1,K64,O2α,Col(pHAD28);IncFIB(K)(pCAV1099-114);IncFIB(pKPHS1);IncFIB(pNDM-Mar);IncFIB(pQil);IncR;RepB
k9JCAPMxurzSKXmtzZYL5T,SAMEA6654225,Ghana,Passed,Klebsiella pneumoniae,108,5746053,360493,ST17,2,,-,CTX-M-15,OXA-181,1,K25,O5,ColKP3;ColRNAI;IncFIB(K);IncFIB(pNDM-Mar);IncFII(pKP91);IncQ1;IncX3
vGtJVDvJbXimrzWLDFZdXQ,SAMN36884885,Ghana,Passed,Klebsiella pneumoniae,53,5493294,376052,ST70,1,,OXA-1,CTX-M-15,-,1,unknown (KL136),"O1αβ,2β",Col(pHAD28);Col440II;IncFIB(K);IncFII(K)
tRwz3rgZ949fz2WZhyGu7T,SAMEA111505140,Nigeria,Passed,Klebsiella pneumoniae,58,5368951,216824,ST2457-1LV,0,,-,-,-,0,unknown (KL186),unknown (OL14),IncFIB(K);IncFII(pKP91);repB(R1701)
tCDM3F6zSTTBUgKunyb8sH,SAMEA6422765,Nigeria,Passed,Klebsiella pneumoniae,64,5495504,323818,ST17,1,,-,CTX-M-15,-,0,K2,O2α,Col(pHAD28);Col440I;IncFIA(HI1);IncFIB(K);IncFIB(pQil);IncFII(K);IncR
2Zgx7whbCctjN9tBdvUggB,SAMEA111505130,Nigeria,Passed,Klebsiella pneumoniae,40,5154378,294745,ST2729,0,,-,-,-,0,K52,O10,
d9CdBxjfAoMmmG61oZuuKN,SAMN05960946,Nigeria,Passed,Klebsiella pneumoniae,152,5785752,159321,ST12,1,,OXA-1,CTX-M-15,-,0,unknown (KL157),O2α,Col440II;IncFIB(K)(pCAV1099-114);IncFIB(pNDM-Mar);IncHI1B(pNDM-MAR);RepB;repFIB
xpuYKKN33xUwEFEHcYNxrv,SAMEA7472471,Nigeria,Passed,Klebsiella pneumoniae,103,5802970,320116,ST4410,2,,-,CTX-M-15,NDM-1,1,unknown (KL116),"O1αβ,2α",Col(pHAD28);IncFIB(K);IncFIB(pNDM-Mar);IncFII(K);IncHI1B(pNDM-MAR);IncR
gWctNQwWhVx3SHvoycbz5o,SAMEA6654241,Ghana,Passed,Klebsiella pneumoniae,70,5762609,427451,ST17,2,,-,CTX-M-15,OXA-181,1,K25,O5,ColKP3;IncFIB(K);IncFIB(pNDM-Mar);IncFII(pKP91);IncQ1;IncX3
mrbKzGk1dyjdEhyvwp9UH5,SAMEA111505142,Nigeria,Passed,Klebsiella pneumoniae,90,5608589,177679,ST6337,1,,OXA-1,CTX-M-15,-,0,K10,O3αβ,Col(pHAD28);IncFIB(K);IncFII(K)
vPnNvNW6p1ALprg57MTF4k,SAMEA6654230,Ghana,Passed,Klebsiella pneumoniae,50,5586992,479624,ST17,2,,-,CTX-M-15,OXA-181,1,K25,O5,ColKP3;IncFIB(pNDM-Mar);IncQ1;IncX3
3A34G7y3D2ARzcjgdhtEqr,SAMEA5753802,Senegal,Passed,Klebsiella pneumoniae,70,5187962,224319,ST1962,0,,-,-,-,0,K14,O3γ,
ep4NAxRxYEM4xd8FEHYC6d,SAMEA6654239,Ghana,Passed,Klebsiella pneumoniae,129,5747942,289716,ST17,2,,-,CTX-M-15,OXA-181,1,K25,O5,ColKP3;IncFIB(K);IncFIB(pNDM-Mar);IncFII(pKP91);IncQ1;IncX3
2HLjQ9mr1jyR9L4XFAeF9E,SAMEA5753724,Senegal,Passed,Klebsiella pneumoniae,109,5573707,236602,ST152,0,,-,-,-,1,unknown (KL153),O2β,Col(pHAD28);Col440I;Col440II;IncFIB(K)(pCAV1099-114);IncFII(pCRY);IncFII(pKP91);repB(R1701)
fstHdZDYbS5mHrCxcBxm1p,SAMN05960945,Nigeria,Passed,Klebsiella pneumoniae,135,5787433,171472,ST12,1,,OXA-1,CTX-M-15,-,0,unknown (KL157),O2α,Col440II;IncFIB(K)(pCAV1099-114);IncFIB(pNDM-Mar);IncHI1B(pNDM-MAR);RepB;repFIB
cn2BAN2ymgY9j4cHSULQco,SAMEA6422774,Nigeria,Passed,Klebsiella pneumoniae,38,5593129,399908,ST307,1,,OXA-1,CTX-M-15,-,0,unknown (KL102),O2β,Col440I;IncFIB(K);IncFII(K)
65GXWu7971WMZfcK6f2yRL,SAMEA6654221,Ghana,Passed,Klebsiella pneumoniae,44,5591824,438887,ST17,2,,-,CTX-M-15,OXA-181,1,K25,O5,ColKP3;IncFIB(pNDM-Mar);IncQ1;IncX3
1X3RHR1R9T3bHHmdytUUzm,SAMEA4785006,Nigeria,Passed,Klebsiella pneumoniae,124,5696826,198610,ST15,2,,OXA-1,CTX-M-15,NDM-1,0,K48,"O1αβ,2α",Col440I;IncFIA(HI1);IncFIB(K);IncFIB(pQil);IncFII(K);IncR
o27LtUbbnM7sAbWc5HMNwp,SAMEA5753798,Senegal,Passed,Klebsiella pneumoniae,49,5147326,379755,ST1662,0,,-,-,-,0,K63,O3γ,
3ETZnCVSXG1XhYMeJg44uh,SAMEA6422762,Nigeria,Passed,Klebsiella pneumoniae,64,5532432,247995,ST15,0,,-,-,-,1,K48,"O1αβ,2α",IncFIA;IncFIB(AP001918);IncFII(K);IncFII(pAMA1167-NDM-5);IncR;repB(R1701)
96cksz4WjidZG4XXudpBGN,SAMN05960955,Nigeria,Passed,Klebsiella pneumoniae,59,5462475,290493,ST716,1,,OXA-1,CTX-M-15,-,1,unknown (KL110),O2α,Col(pHAD28);Col440I;Col440II;IncFIB(K);IncFII(K)
saQY2KcQvxx3dmBCmfJKbA,SAMEA6155911,Nigeria,Passed,Klebsiella pneumoniae,91,5423864,209816,ST340,2,,-,CTX-M-15,OXA-181,0,K15,O4,Col440I;ColKP3;IncFIA(HI1);IncFIB(K);IncFII(K);IncR;IncX3;repB(R1701)
4CEinHPjbqftRKokEeVUgV,SAMEA115925720,Senegal,Passed,Klebsiella pneumoniae,132,5594380,165598,ST15-1LV,1,,OXA-1*,CTX-M-15,-,1,unknown (KL112),"O1αβ,2α",ColpVC;IncFIB(K);IncFII(pKP91);IncR
6mvRGZipdvWcmDtzSe6mMc,SAMEA4785018,Nigeria,Passed,Klebsiella pneumoniae,104,5874475,232141,ST147,2,,OXA-1,CTX-M-15,NDM-1,1,K64,O2α,Col440I;IncFIB(K);IncFIB(pNDM-Mar);IncFIB(pQil);IncFII(K);IncHI1B(pNDM-MAR)
9LPpTDMF2gYTgpLoGeYXV2,SAMEA6155889,Nigeria,Passed,Klebsiella pneumoniae,170,5684588,171626,ST502,1,,SCO-1;OXA-1,CTX-M-15,-,0,K15,O4,Col(pHAD28);Col440I;IncFIB(K)(pCAV1099-114);IncFIB(pNDM-Mar);IncFII(pBK30683);IncHI1B(pNDM-MAR);IncR;RepB
vkdwdm7JH34D88Q6BcT7eq,SAMEA8515150,Nigeria,Passed,Klebsiella pneumoniae,97,5654510,217096,ST464,2,,OXA-1,CTX-M-15,NDM-7,1,K53,"O1αβ,2α",Col440I;ColpVC;IncFIB(K)(pCAV1099-114);IncFIB(pQil);IncFII(K);IncHI1B(pNDM-MAR);IncX3
1c7a62n9V8BQPaEkvjMDc4,SAMN05960942,Nigeria,Passed,Klebsiella pneumoniae,139,5785680,171472,ST12,1,,OXA-1,CTX-M-15,-,0,unknown (KL157),O2α,Col440II;IncFIB(K)(pCAV1099-114);IncFIB(pNDM-Mar);IncHI1B(pNDM-MAR);RepB;repFIB
vcDCfmYBJncwYdGQG2mpfR,SAMEA6155886,Nigeria,Passed,Klebsiella pneumoniae,97,5764171,297836,ST25,1,,LAP-2;OXA-1,CTX-M-15,-,1,K2,"O1αβ,2β",Col(pHAD28);IncFIB(K)(pCAV1099-114);IncR
iwr1hdHsuVcU4yvsihvFMj,SAMEA6155824,Nigeria,Passed,Klebsiella pneumoniae,75,5365000,222026,ST340,1,,-,CTX-M-15,-,0,K15,O4,IncFIA(HI1);IncFIB(K);IncFII(K);IncR;repB(R1701)
jhNV3ZPRuaxd87WdMV1a1B,SAMEA6155790,Nigeria,Passed,Klebsiella pneumoniae,56,5577635,378048,ST307,1,,-,CTX-M-15,-,0,unknown (KL102),O2β,IncFIA(HI1);IncFIB(K);IncFII(K);IncR
mhDuTKMYCV1V842nethQWY,SAMEA6155845,Nigeria,Passed,Klebsiella pneumoniae,100,5781554,286748,ST11,1,,-,CTX-M-15,-,0,K27,O2β,IncFIA(HI1);IncFIB(K)(pCAV1099-114);IncFIB(pNDM-Mar);IncHI1B(pNDM-MAR);IncR;repB(R1701);repFIB
5wTxRTqNZjtEuvGGj4Mx5Y,SAMN36884882,Ghana,Passed,Klebsiella pneumoniae,35,5479858,473593,ST307,1,,OXA-1,CTX-M-15,-,0,unknown (KL102),O2β,Col(pHAD28);IncFIB(K);IncFII(K)
p3uE7VsE14c6D5LHnqXS1M,SAMEA7472491,Nigeria,Passed,Klebsiella pneumoniae,108,5368841,141997,ST442,2,,OXA-1,-,NDM-1,0,K28,O2α,Col(pHAD28);ColpVC;IncFIA(HI1);IncFIB(K)(pCAV1099-114);IncFII(K);IncHI1B(pNDM-MAR)
fFWpeg8oUzsKkkvSLF3V9L,SAMEA111504608,Ghana,Passed,Klebsiella pneumoniae,65,5533513,321498,ST70,0,,-,-,-,0,unknown (KL122),"O1αβ,2β",Col(pHAD28);IncFIB(K)(pCAV1099-114);IncHI1B(pNDM-MAR);IncR;repFIB
uL3CKBQ4ihoSFt3qZssevL,SAMEA111505132,Nigeria,Passed,Klebsiella pneumoniae,68,5468461,682352,ST147,1,,LAP-2;OXA-1,CTX-M-15,-,0,unknown (KL128),O3γ,IncFIA(HI1);IncFIB(K)(pCAV1099-114);IncHI1B(pNDM-MAR)
4vecoti19U8QYh9yiWeTgo,SAMEA6654213,Ghana,Passed,Klebsiella pneumoniae,72,5614431,401693,ST25,1,,LAP-2;OXA-1,CTX-M-15,-,1,K2,"O1αβ,2β",Col(pHAD28);IncFIB(K)(pCAV1099-114)
fqWJ9K2QRMJH8qE2eUujtf,SAMEA7472434,Nigeria,Passed,Klebsiella pneumoniae,80,5681472,286753,ST464,2,,-,CTX-M-15,NDM-7,1,K53,"O1αβ,2α",Col440I;ColpVC;IncFIB(K)(pCAV1099-114);IncFIB(pQil);IncFII(K);IncHI1B(pNDM-MAR);IncX3
oSeqP5cRrnXMcfoxkK8tBH,SAMEA6156052,Nigeria,Passed,Klebsiella pneumoniae,46,5523750,403416,ST342,1,,TEM-103*,CTX-M-15,-,1,K30,"O1αβ,2β",IncFIB(K);IncFII(K)
85P8Lz6iBLgADQsNbQj49m,SAMEA111505133,Nigeria,Passed,Klebsiella pneumoniae,85,5458830,143252,ST215,1,,-,CTX-M-15,-,1,K16,"O1αβ,2α",IncFIB(K);IncFII(K)
sGGgYrWZsF3yCUZpU2GhEW,SAMN05960888,Nigeria,Passed,Klebsiella pneumoniae,45,5464088,398349,ST45,1,,-,CTX-M-15,-,1,K62,O2α,IncFIA(HI1);IncFIB(K);IncFII(K);IncR
wCwAFpJj3FF7zouFf7cV13,SAMN05960893,Nigeria,Passed,Klebsiella pneumoniae,48,5369066,365564,ST48,1,,-,CTX-M-15;SHV-12,-,0,K62,"O1αβ,2α",IncFIB(K);IncFII(K);IncN
ci5L8cj5N8sZma9eJaXag5,SAMEA5753787,Senegal,Passed,Klebsiella pneumoniae,58,5229250,292679,ST3294,0,,-,-,-,0,unknown (KL142),O2α,IncFIB(pKPHS1)
gfuP6GHjDZQ8BgLZEcDuXt,SAMEA6654222,Ghana,Passed,Klebsiella pneumoniae,65,5749545,1077093,ST17,2,,-,CTX-M-15,OXA-181,1,K25,O5,ColKP3;IncFIB(K);IncFIB(pNDM-Mar);IncFII(pKP91);IncQ1;IncX3
pbk2WX17WrWWJNqoAEyhm9,SAMEA4785005,Nigeria,Passed,Klebsiella pneumoniae,140,5945822,214964,ST147,2,,-,CTX-M-15,NDM-1,0,unknown (KL106),O2β,Col(pHAD28);Col440I;IncFIA(HI1);IncFIB(pNDM-Mar);IncFII(K);IncFII(pBK30683);IncHI1B(pNDM-MAR);IncR;repA(pKOX);repB(R1701)
2NgpXYhueejuSuTAZyHPeh,SAMEA6155851,Nigeria,Passed,Klebsiella pneumoniae,72,5531221,291311,ST25,1,,LAP-2;OXA-1,CTX-M-15,-,0,K2,"O1αβ,2β",Col440I;IncFIB(K)(pCAV1099-114)
dj8cNasQccRhPLsXQLMzjz,SAMEA7472438,Nigeria,Passed,Klebsiella pneumoniae,114,5645838,294288,ST20,2,,-,CTX-M-15,NDM-1,0,K28,"O1αβ,2β",Col(pHAD28);IncFIA(HI1);IncFIB(K)(pCAV1099-114);IncFIB(pNDM-Mar);IncHI1B(pNDM-MAR);repFIB
obEJj5XuFzXAkKQ79jF21X,SAMN36884895,Ghana,Passed,Klebsiella pneumoniae,45,5411443,245053,ST48,1,,-,CTX-M-15,-,1,K62,"O1αβ,2α",Col(pHAD28);IncFIB(K);IncFII(K)
57nUkCKDPaeekz89J7aebq,SAMEA5753769,Senegal,Passed,Klebsiella pneumoniae,149,5778772,197036,ST3283,0,,-,-,-,1,K61,O3αβ,Col(pHAD28);IncFIB(K)(pCAV1099-114);IncFIB(pKPHS1);IncFIB(pNDM-Mar);RepB
kQbFftPeNydrTFLKm1gTh7,SAMEA7472431,Nigeria,Passed,Klebsiella pneumoniae,92,5584687,160347,ST464,2,,-,CTX-M-15,NDM-7,1,K53,"O1αβ,2α",Col440I;ColpVC;IncFIB(pQil);IncFII(K);IncHI1B(pNDM-MAR);IncX3
fhgmyF2yUq7AWaDrvx7pma,SAMEA6155832,Nigeria,Passed,Klebsiella pneumoniae,99,5797707,352676,ST11,1,,-,CTX-M-15,-,0,K27,O2β,IncFIA(HI1);IncFIB(K)(pCAV1099-114);IncFIB(pNDM-Mar);IncHI1B(pNDM-MAR);IncR;repB(R1701);repFIB
7TqRpehZ2qcivjv7zqcvTp,SAMEA7472368,Nigeria,Passed,Klebsiella pneumoniae,53,5147987,209243,ST76,0,,-,-,-,0,K31,O3αβ,Col(pHAD28);IncFII(pMET)
vPwBSvhKtWDxodfhjCnXmP,SAMEA111505129,Nigeria,Passed,Klebsiella pneumoniae,68,5543336,285514,ST307,1,,OXA-1,CTX-M-15,-,0,unknown (KL102),O2β,Col(pHAD28);IncFIB(K)
jPBM7SVA1a7tG9wqKzPojF,SAMN05960894,Nigeria,Passed,Klebsiella pneumoniae,54,5368116,317317,ST48,1,,-,CTX-M-15;SHV-12,-,0,K62,"O1αβ,2α",IncFIB(K);IncFII(K);IncN
ryJoVzNXJBEpGiXoCUBbzD,SAMEA5753347,Senegal,Passed,Klebsiella pneumoniae,158,5525925,97995,ST1303,0,,-,-,-,1,K58,"O1αβ,2α",Col(pB8919);Col440I;IncFIA(HI1);IncFIB(K)(pCAV1099-114);IncFII(K);IncFII(pKP91);IncHI1B(pNDM-MAR);repB(R1701);repFIB
1a2iUfdSziZ4bAcFoFiyba,SAMEA111505135,Nigeria,Passed,Klebsiella pneumoniae,88,5427675,186337,ST111,0,,-,-,-,1,K63,"O1αβ,2β",IncFIB(K);IncFII(pKP91)
56rtBCLAfwhp1Mc8VrFiSU,SAMEA6155794,Nigeria,Passed,Klebsiella pneumoniae,23,5121964,734148,ST5241,0,,-,-,-,0,unknown (KL123),O5,Col440I;IncFIA(HI1);IncR
9aiHzthWfG36nY5FfEZgt5,SAMEA6654217,Ghana,Passed,Klebsiella pneumoniae,88,5609156,243315,ST25,1,,LAP-2;OXA-1,CTX-M-15,-,1,Capsule null,"O1αβ,2β",Col(pHAD28);IncFIB(K)(pCAV1099-114)
tTtLMUXkFaaF2sdixGjgda,SAMN05960885,Nigeria,Passed,Klebsiella pneumoniae,100,5602333,259123,ST101,1,,OXA-9.v1,CTX-M-15,-,1,K17,"O1αβ,2α",Col440I;Col440II;IncFIA(HI1);IncFIB(K);IncFII(pKP91);IncR;repB(R1701)
bxRyRAsmc1ZnVJrXNYtSzs,SAMN05960930,Nigeria,Passed,Klebsiella pneumoniae,61,5653831,356682,ST108,1,,OXA-1,CTX-M-15,-,0,unknown (KL112),O2β,IncFIB(K);IncFIB(pKPHS1);IncFII(K)
dzY5QotexRbxt2v6A8kejo,SAMEA5753370,Senegal,Passed,Klebsiella pneumoniae,109,5463593,183596,ST504,0,,-,-,-,1,K62,"O1αβ,2α",Col440I;IncFIB(K)(pCAV1099-114);IncFIB(pQil);IncFII(pKP91);IncHI1B(pNDM-MAR);repFIB
iby3wEYc9KeyTJd87zTnVv,SAMN31892434,Ghana,Passed,Klebsiella pneumoniae,34,5372145,472837,ST2159,0,,-,-,-,3,K1,"O1αβ,2β",RepB;repB
wUVBBmrNkX5ZbJQDo53r4F,SAMEA6155840,Nigeria,Passed,Klebsiella pneumoniae,78,5552147,306683,ST15,1,,SCO-1;OXA-1,CTX-M-15,-,1,K48,"O1αβ,2α",Col440I;IncFIB(K)(pCAV1099-114);IncHI1B(pNDM-MAR);repFIB
xnrt1fvSQyjy6gwiDTPA2u,SAMEA115925718,Senegal,Passed,Klebsiella pneumoniae,132,5819366,194582,ST234,2,,OXA-1,CTX-M-15,OXA-181,1,K30,"O1αβ,2β",Col(pHAD28);Col440I;IncFIB(K);IncFIB(pNDM-Mar);IncFII(K);IncHI1B(pNDM-MAR);IncX3
wBsYnQ5pxWiCw9S5y5GFKb,SAMEA111505131,Nigeria,Passed,Klebsiella pneumoniae,133,5443480,126140,ST964,0,,TEM-103*,-,-,0,unknown (KL103),"O1αβ,2α",IncFIB(K);IncFIB(pKPHS1);repB(R1701)
iry46BEny3LZM3U4XPWx8a,SAMEA5753334,Senegal,Passed,Klebsiella pneumoniae,171,5560287,158553,ST3287,0,,-,-,-,1,unknown (KL168),O3γ,Col(pHAD28);Col440I;IncFIA(HI1);IncFIB(K)(pCAV1099-114);IncFII(K);IncFII(pKP91);IncHI1B(pNDM-MAR);IncR;repFIB
7j2nkQAgfkTrfc46osTtuW,SAMEA5753351,Senegal,Passed,Klebsiella pneumoniae,100,5320597,145685,ST1087,0,,-,-,-,0,unknown (KL132),"O1αβ,2α",IncFIB(K);IncFII(pKP91)
9ZPqEpyvM7PSSoLwHHc7rT,SAMN36884889,Ghana,Passed,Klebsiella pneumoniae,66,5499326,360026,ST336,1,,OXA-1,CTX-M-15,-,1,unknown (KL183),O13,Col(pB8919);IncFIB(K);IncFII(K)
eCM2uKJm1Rvj2HdoVyeWSW,SAMEA5753719,Senegal,Passed,Klebsiella pneumoniae,48,5380046,268876,ST3258,0,,-,-,-,0,K63,O3γ,
oPJnj2ekm9kUCNXgLdtzbP,SAMEA6155803,Nigeria,Passed,Klebsiella pneumoniae,63,5454700,407624,ST4,1,,OXA-1,CTX-M-15,-,0,K62,"O1αβ,2α",IncFIB(K);IncFII(K);IncR
tsvXV4uJf6PCRLXXJqesZr,SAMEA5753328,Senegal,Passed,Klebsiella pneumoniae,143,5202215,121406,ST1666,0,,-,-,-,0,unknown (KL110),O2α,Col(pHAD28);Col440II;IncFIB(K)
21ZLrXeeHyHuywWtJokdwu,SAMEA6155791,Nigeria,Passed,Klebsiella pneumoniae,19,5123247,734680,ST5241,0,,-,-,-,0,unknown (KL123),O5,Col440I;IncFIA(HI1);IncR
wEaCTewaPHHud6H82H5S4P,SAMN36884893,Ghana,Passed,Klebsiella pneumoniae,98,5608894,260366,ST14,1,,OXA-1,CTX-M-15,-,0,K2,"O1αβ,2α",IncFIB(K)(pCAV1099-114);IncFII(K);IncHI1B(pNDM-MAR);repB(R1701);repFIB
rq2cfjS6BAaV3WXFujUqVi,SAMEA4785008,Nigeria,Passed,Klebsiella pneumoniae,123,5976816,234200,ST147,2,,OXA-9.v1;OXA-1,CTX-M-15,NDM-1,1,K64,O2α,Col(pHAD28);IncFIB(K)(pCAV1099-114);IncFIB(pKPHS1);IncFIB(pNDM-Mar);IncFIB(pQil);IncR;RepB
aamPQGKaDvqCKgnosBKWZM,SAMN05960918,Nigeria,Passed,Klebsiella pneumoniae,131,5733658,165947,ST3687,0,,-,-,-,0,K55,O3αβ,Col(pHAD28);Col440I;IncFIB(K);IncFIB(pQil);IncFII(K);IncFII(pKPX1);repB(R1701)
oKpzouhqV9EMw2cBQFoTea,SAMEA6155795,Nigeria,Passed,Klebsiella pneumoniae,57,5625860,378353,ST307,1,,OXA-1,CTX-M-15,-,1,unknown (KL102),O2β,Col(pHAD28);IncFIB(K);IncFII(K)
6UmGxRCHX4KJH5mnLTkHCQ,SAMEA7472481,Nigeria,Passed,Klebsiella pneumoniae,47,5498553,378079,ST307,1,,OXA-1,CTX-M-15,-,0,unknown (KL102),O2β,Col(pHAD28);IncFIB(K);IncFII(K)
4h4NT5tASN8UP1dyqRDtMQ,SAMEA5753728,Senegal,Passed,Klebsiella pneumoniae,75,5260824,214973,ST3261,0,,-,-,-,0,K23,O2β,repB(R1701)
pbakVCetQtCKuteTnFQt5f,SAMEA5753711,Senegal,Passed,Klebsiella pneumoniae,70,5164005,204021,ST3116,0,,-,-,-,0,unknown (KL144),O4,
iMG8H4Co69RHQYk1sNSRfJ,SAMEA7472446,Nigeria,Passed,Klebsiella pneumoniae,64,5528313,355311,ST133,1,,SCO-1,CTX-M-15,-,1,unknown (KL116),"O1αβ,2α",Col(pHAD28);IncFIB(K);IncFIB(pKPHS1);IncFII(K)
kwFfuopSUkAHHfF5viRbLn,SAMEA5753784,Senegal,Passed,Klebsiella pneumoniae,123,5578689,121621,ST13,0,,-,-,-,2,K3,"O1αβ,2β",Col(pHAD28);Col156;Col440I;Col440II;ColRNAI;IncFIB(K);IncFIB(pKPHS1)
nKztEJxaQRFH8q7CjZuMPR,SAMEA112281695,Ghana,Passed,Klebsiella pneumoniae,104,5669098,214734,ST147,1,,TEM-190^;OXA-1,CTX-M-15,-,0,K10,O3αβ,Col(pHAD28);Col440I;IncFIA(HI1);IncFIB(K)(pCAV1099-114);IncFII;IncHI1B(pNDM-MAR);IncR;repFIB
pxzvtyf3M2fbPCQVXbFgtW,SAMEA5753750,Senegal,Passed,Klebsiella pneumoniae,150,5777949,156170,ST225,0,,-,-,-,1,unknown (KL119),O4,Col440I;IncFIA(HI1);IncFIB(K)(pCAV1099-114);IncFII(pKP91);IncHI1B(pNDM-MAR);repFIB
odMkneuyvBekXi3t5gd65n,SAMEA6654242,Ghana,Passed,Klebsiella pneumoniae,62,5589495,372324,ST17,2,,-,CTX-M-15,OXA-181,1,K25,O5,ColKP3;IncFIB(pNDM-Mar);IncQ1;IncX3
g8rdjWUAm2LL6rJJG5ZTf3,SAMN05960935,Nigeria,Passed,Klebsiella pneumoniae,41,5479701,460171,ST429,1,,OXA-1,CTX-M-15,-,0,K27,O4,IncFIB(K);IncFII(K)
in1AN9CPk4tMGdvygfSXWw,SAMEA5753761,Senegal,Passed,Klebsiella pneumoniae,79,5456913,235593,ST45,0,,-,-,-,1,K24,O2α,Col440I;IncFIB(K)(pCAV1099-114);IncFII(pKP91)
