"Genome ID","Genome Name","Contig","Match ID","Group","Inc Match","Percent Identity","Match Coverage","Contig Start","Contig End","Reference Start","Reference End"
"ryJoVzNXJBEpGiXoCUBbzD","SAMEA5753347","NODE_82_length_8342_cov_24.300376","NODE_82_length_8342_cov_24.300376:1250..1637:IncFIA(HI1)_1__AF250878:97.422680","","IncFIA(HI1)",97.42,100,"1250","1637","1","388"
"ryJoVzNXJBEpGiXoCUBbzD","SAMEA5753347","NODE_84_length_6534_cov_19.907226","NODE_84_length_6534_cov_19.907226:5278..5720:repFIB_pC39_CP061701:97.968397","","repFIB",97.97,100,"5278","5720","1","443"
"ryJoVzNXJBEpGiXoCUBbzD","SAMEA5753347","NODE_85_length_6306_cov_19.946190","NODE_85_length_6306_cov_19.946190:2273..2842:IncHI1B(pNDM-MAR)_1__JN420336:99.824561","","IncHI1B(pNDM-MAR)",99.82,100,"2273","2842","1","570"
"ryJoVzNXJBEpGiXoCUBbzD","SAMEA5753347","NODE_90_length_5083_cov_24.988162","NODE_90_length_5083_cov_24.988162:3779..4293:Col(pB8919)_1__CP094996.1:90.648855","","Col(pB8919)",92.23,98.28,"3779","4293","1","515"
"ryJoVzNXJBEpGiXoCUBbzD","SAMEA5753347","NODE_96_length_4467_cov_31.588599","NODE_96_length_4467_cov_31.588599:3257..3370:Col440I_1__CP023920:95.614035","","Col440I",95.61,100,"3257","3370","1","114"
"1a2iUfdSziZ4bAcFoFiyba","SAMEA111505135","NODE_31_length_40311_cov_4.645616","NODE_31_length_40311_cov_4.645616:1613..1840:IncFII(pKP91)_1__CP000966:94.816784","","IncFII(pKP91)",96.07,98.7,"1613","1840","3","230"
"1a2iUfdSziZ4bAcFoFiyba","SAMEA111505135","NODE_54_length_10554_cov_5.619525","NODE_54_length_10554_cov_5.619525:5072..5631:IncFIB(K)_1__JN233704:98.750000","","IncFIB(K)",98.75,100,"5072","5631","1","560"
"56rtBCLAfwhp1Mc8VrFiSU","SAMEA6155794","NODE_10_length_56343_cov_11.441167","NODE_10_length_56343_cov_11.441167:28869..29119:IncR_1__DQ449578:100.000000","","IncR",100,100,"28869","29119","1","251"
"56rtBCLAfwhp1Mc8VrFiSU","SAMEA6155794","NODE_10_length_56343_cov_11.441167","NODE_10_length_56343_cov_11.441167:4248..4361:Col440I_1__CP023920:94.736842","","Col440I",94.74,100,"4248","4361","1","114"
"56rtBCLAfwhp1Mc8VrFiSU","SAMEA6155794","NODE_13_length_15309_cov_8.568771","NODE_13_length_15309_cov_8.568771:12667..13053:IncFIA(HI1)_1__AF250878:98.195876","","IncFIA(HI1)",98.45,99.74,"12667","13053","2","388"
"9aiHzthWfG36nY5FfEZgt5","SAMEA6654217","NODE_40_length_11733_cov_12.010057","NODE_40_length_11733_cov_12.010057:5903..6462:IncFIB(K)(pCAV1099-114)_1__CP011596:100.000000","","IncFIB(K)(pCAV1099-114)",100,100,"5903","6462","1","560"
"9aiHzthWfG36nY5FfEZgt5","SAMEA6654217","NODE_52_length_4244_cov_558.905428","NODE_52_length_4244_cov_558.905428:120..250:Col(pHAD28)_1__KU674895:92.366412","","Col(pHAD28)",92.37,100,"120","250","1","131"
"9aiHzthWfG36nY5FfEZgt5","SAMEA6654217","NODE_54_length_3866_cov_886.109636","NODE_54_length_3866_cov_886.109636:3617..3747:Col(pHAD28)_1__KU674895:92.366412","","Col(pHAD28)",92.37,100,"3617","3747","1","131"
"tTtLMUXkFaaF2sdixGjgda","SAMN05960885","NODE_25_length_38606_cov_23.633911","NODE_25_length_38606_cov_23.633911:33899..34458:IncFIB(K)_1__JN233704:98.928571","","IncFIB(K)",98.93,100,"33899","34458","1","560"
"tTtLMUXkFaaF2sdixGjgda","SAMN05960885","NODE_34_length_11101_cov_35.584348","NODE_34_length_11101_cov_35.584348:10158..10408:IncR_1__DQ449578:100.000000","","IncR",100,100,"10158","10408","1","251"
"tTtLMUXkFaaF2sdixGjgda","SAMN05960885","NODE_39_length_5312_cov_35.715903","NODE_39_length_5312_cov_35.715903:2938..3560:repB(R1701)_1__CP039970:99.197432","","repB(R1701)",99.2,100,"2938","3560","1","623"
"tTtLMUXkFaaF2sdixGjgda","SAMN05960885","NODE_40_length_5174_cov_319.688867","NODE_40_length_5174_cov_319.688867:520..800:Col440II_1__CP023921:90.425532","","Col440II",90.75,99.65,"520","800","2","282"
"tTtLMUXkFaaF2sdixGjgda","SAMN05960885","NODE_40_length_5174_cov_319.688867","NODE_40_length_5174_cov_319.688867:5004..5113:Col440I_1__CP023920:90.350877","","Col440I",93.64,96.49,"5004","5113","1","110"
"tTtLMUXkFaaF2sdixGjgda","SAMN05960885","NODE_41_length_5136_cov_465.897360","NODE_41_length_5136_cov_465.897360:62..174:Col440I_1__CP023920:93.036319","","Col440I",93.86,99.12,"62","174","1","114"
"tTtLMUXkFaaF2sdixGjgda","SAMN05960885","NODE_45_length_4609_cov_300.092239","NODE_45_length_4609_cov_300.092239:1284..1397:Col440I_1__CP023920:97.368421","","Col440I",97.37,100,"1284","1397","1","114"
"tTtLMUXkFaaF2sdixGjgda","SAMN05960885","NODE_48_length_4360_cov_24.901901","NODE_48_length_4360_cov_24.901901:1720..2106:IncFIA(HI1)_1__AF250878:98.195876","","IncFIA(HI1)",98.45,99.74,"1720","2106","2","388"
"tTtLMUXkFaaF2sdixGjgda","SAMN05960885","NODE_49_length_4040_cov_429.603654","NODE_49_length_4040_cov_429.603654:3242..3523:Col440II_1__CP023921:96.808511","","Col440II",96.81,100,"3242","3523","1","282"
"tTtLMUXkFaaF2sdixGjgda","SAMN05960885","NODE_54_length_3160_cov_31.664489","NODE_54_length_3160_cov_31.664489:1968..2195:IncFII(pKP91)_1__CP000966:94.816784","","IncFII(pKP91)",96.07,98.7,"1968","2195","3","230"
"bxRyRAsmc1ZnVJrXNYtSzs","SAMN05960930","NODE_14_length_110945_cov_24.712466","NODE_14_length_110945_cov_24.712466:44127..44686:IncFIB(pKPHS1)_1__CP003223:99.642857","","IncFIB(pKPHS1)",99.64,100,"44127","44686","1","560"
"bxRyRAsmc1ZnVJrXNYtSzs","SAMN05960930","NODE_20_length_72373_cov_21.148477","NODE_20_length_72373_cov_21.148477:4399..4958:IncFIB(K)_1__JN233704:98.928571","","IncFIB(K)",98.93,100,"4399","4958","1","560"
"bxRyRAsmc1ZnVJrXNYtSzs","SAMN05960930","NODE_20_length_72373_cov_21.148477","NODE_20_length_72373_cov_21.148477:70474..70621:IncFII(K)_1__CP000648:95.945946","","IncFII(K)",95.95,100,"70474","70621","1","148"
"dzY5QotexRbxt2v6A8kejo","SAMEA5753370","NODE_26_length_66826_cov_26.825213","NODE_26_length_66826_cov_26.825213:49906..50135:IncFII(pKP91)_1__CP000966:100.000000","","IncFII(pKP91)",100,100,"49906","50135","1","230"
"dzY5QotexRbxt2v6A8kejo","SAMEA5753370","NODE_32_length_37261_cov_26.848609","NODE_32_length_37261_cov_26.848609:28157..28716:IncFIB(K)(pCAV1099-114)_1__CP011596:99.642857","","IncFIB(K)(pCAV1099-114)",99.64,100,"28157","28716","1","560"
"dzY5QotexRbxt2v6A8kejo","SAMEA5753370","NODE_32_length_37261_cov_26.848609","NODE_32_length_37261_cov_26.848609:36002..36444:repFIB_pC39_CP061701:97.968397","","repFIB",97.97,100,"36002","36444","1","443"
"dzY5QotexRbxt2v6A8kejo","SAMEA5753370","NODE_35_length_32422_cov_26.821397","NODE_35_length_32422_cov_26.821397:28065..28804:IncFIB(pQil)_1__JN233705:100.000000","","IncFIB(pQil)",100,100,"28065","28804","1","740"
"dzY5QotexRbxt2v6A8kejo","SAMEA5753370","NODE_46_length_13473_cov_22.418467","NODE_46_length_13473_cov_22.418467:1049..1159:Col440I_1__CP023920:93.859649","","Col440I",96.4,97.37,"1049","1159","1","111"
"dzY5QotexRbxt2v6A8kejo","SAMEA5753370","NODE_59_length_6264_cov_21.161719","NODE_59_length_6264_cov_21.161719:3465..4034:IncHI1B(pNDM-MAR)_1__JN420336:99.824561","","IncHI1B(pNDM-MAR)",99.82,100,"3465","4034","1","570"
"iby3wEYc9KeyTJd87zTnVv","SAMN31892434","NODE_15_length_106869_cov_31.859727","NODE_15_length_106869_cov_31.859727:12411..12970:repB_KLEB_VIR_AP006726:100.000000","","repB",100,100,"12411","12970","1","560"
"iby3wEYc9KeyTJd87zTnVv","SAMN31892434","NODE_15_length_106869_cov_31.859727","NODE_15_length_106869_cov_31.859727:29645..30082:RepB_1_pC39_CP061702.1:100.000000","","RepB",100,100,"29645","30082","1","438"
"wUVBBmrNkX5ZbJQDo53r4F","SAMEA6155840","NODE_25_length_42521_cov_8.314837","NODE_25_length_42521_cov_8.314837:41110..41679:IncHI1B(pNDM-MAR)_1__JN420336:100.000000","","IncHI1B(pNDM-MAR)",100,100,"41110","41679","1","570"
"wUVBBmrNkX5ZbJQDo53r4F","SAMEA6155840","NODE_25_length_42521_cov_8.314837","NODE_25_length_42521_cov_8.314837:3316..3875:IncFIB(K)(pCAV1099-114)_1__CP011596:99.642857","","IncFIB(K)(pCAV1099-114)",99.64,100,"3316","3875","1","560"
"wUVBBmrNkX5ZbJQDo53r4F","SAMEA6155840","NODE_34_length_7511_cov_7.178494","NODE_34_length_7511_cov_7.178494:3112..3222:Col440I_1__CP023920:93.859649","","Col440I",96.4,97.37,"3112","3222","1","111"
"wUVBBmrNkX5ZbJQDo53r4F","SAMEA6155840","NODE_43_length_4717_cov_7.144002","NODE_43_length_4717_cov_7.144002:3458..3900:repFIB_pC39_CP061701:97.968397","","repFIB",97.97,100,"3458","3900","1","443"
"xnrt1fvSQyjy6gwiDTPA2u","SAMEA115925718","NODE_33_length_35553_cov_23.167879","NODE_33_length_35553_cov_23.167879:4713..5086:IncX3_1__JN247852:100.000000","","IncX3",100,100,"4713","5086","1","374"
"xnrt1fvSQyjy6gwiDTPA2u","SAMEA115925718","NODE_39_length_24382_cov_25.451310","NODE_39_length_24382_cov_25.451310:257..695:IncFIB(pNDM-Mar)_1__JN420336:99.772210","","IncFIB(pNDM-Mar)",99.77,100,"257","695","1","439"
"xnrt1fvSQyjy6gwiDTPA2u","SAMEA115925718","NODE_50_length_12383_cov_22.800861","NODE_50_length_12383_cov_22.800861:7724..8283:IncFIB(K)_1__JN233704:100.000000","","IncFIB(K)",100,100,"7724","8283","1","560"
"xnrt1fvSQyjy6gwiDTPA2u","SAMEA115925718","NODE_52_length_10858_cov_22.837893","NODE_52_length_10858_cov_22.837893:1914..2061:IncFII(K)_1__CP000648:97.972973","","IncFII(K)",97.97,100,"1914","2061","1","148"
"xnrt1fvSQyjy6gwiDTPA2u","SAMEA115925718","NODE_61_length_6852_cov_207.235945","NODE_61_length_6852_cov_207.235945:544..674:Col(pHAD28)_1__KU674895:92.366412","","Col(pHAD28)",92.37,100,"544","674","1","131"
"xnrt1fvSQyjy6gwiDTPA2u","SAMEA115925718","NODE_70_length_4499_cov_450.392179","NODE_70_length_4499_cov_450.392179:1..81:Col(pHAD28)_1__KU674895:59.541985","","Col(pHAD28)",96.3,61.83,"1","81","35","115"
"xnrt1fvSQyjy6gwiDTPA2u","SAMEA115925718","NODE_70_length_4499_cov_450.392179","NODE_70_length_4499_cov_450.392179:4412..4499:Col(pHAD28)_1__KU674895:62.595420","","Col(pHAD28)",93.18,67.18,"4412","4499","1","88"
"xnrt1fvSQyjy6gwiDTPA2u","SAMEA115925718","NODE_74_length_4287_cov_366.917379","NODE_74_length_4287_cov_366.917379:3595..3708:Col440I_1__CP023920:95.614035","","Col440I",95.61,100,"3595","3708","1","114"
"xnrt1fvSQyjy6gwiDTPA2u","SAMEA115925718","NODE_93_length_2025_cov_22.745641","NODE_93_length_2025_cov_22.745641:799..1368:IncHI1B(pNDM-MAR)_1__JN420336:100.000000","","IncHI1B(pNDM-MAR)",100,100,"799","1368","1","570"
"wBsYnQ5pxWiCw9S5y5GFKb","SAMEA111505131","NODE_64_length_14836_cov_17.492717","NODE_64_length_14836_cov_17.492717:12021..12580:IncFIB(K)_1__JN233704:98.928571","","IncFIB(K)",98.93,100,"12021","12580","1","560"
"wBsYnQ5pxWiCw9S5y5GFKb","SAMEA111505131","NODE_69_length_13287_cov_4.734484","NODE_69_length_13287_cov_4.734484:2363..2922:IncFIB(pKPHS1)_1__CP003223:99.821429","","IncFIB(pKPHS1)",99.82,100,"2363","2922","1","560"
"wBsYnQ5pxWiCw9S5y5GFKb","SAMEA111505131","NODE_87_length_3639_cov_6.028339","NODE_87_length_3639_cov_6.028339:2269..2891:repB(R1701)_1__CP039970:98.876404","","repB(R1701)",98.88,100,"2269","2891","1","623"
"iry46BEny3LZM3U4XPWx8a","SAMEA5753334","NODE_55_length_16168_cov_24.497511","NODE_55_length_16168_cov_24.497511:14986..15236:IncR_1__DQ449578:99.203187","","IncR",99.2,100,"14986","15236","1","251"
"iry46BEny3LZM3U4XPWx8a","SAMEA5753334","NODE_56_length_13764_cov_23.719429","NODE_56_length_13764_cov_23.719429:12773..12883:Col440I_1__CP023920:93.859649","","Col440I",96.4,97.37,"12773","12883","1","111"
"iry46BEny3LZM3U4XPWx8a","SAMEA5753334","NODE_57_length_13567_cov_25.430725","NODE_57_length_13567_cov_25.430725:4463..5022:IncFIB(K)(pCAV1099-114)_1__CP011596:99.642857","","IncFIB(K)(pCAV1099-114)",99.64,100,"4463","5022","1","560"
"iry46BEny3LZM3U4XPWx8a","SAMEA5753334","NODE_57_length_13567_cov_25.430725","NODE_57_length_13567_cov_25.430725:12308..12750:repFIB_pC39_CP061701:97.968397","","repFIB",97.97,100,"12308","12750","1","443"
"iry46BEny3LZM3U4XPWx8a","SAMEA5753334","NODE_76_length_7283_cov_24.917038","NODE_76_length_7283_cov_24.917038:260..647:IncFIA(HI1)_1__AF250878:97.422680","","IncFIA(HI1)",97.42,100,"260","647","1","388"
"iry46BEny3LZM3U4XPWx8a","SAMEA5753334","NODE_77_length_7165_cov_23.541891","NODE_77_length_7165_cov_23.541891:1094..1323:IncFII(pKP91)_1__CP000966:100.000000","","IncFII(pKP91)",100,100,"1094","1323","1","230"
"iry46BEny3LZM3U4XPWx8a","SAMEA5753334","NODE_87_length_4976_cov_21.853188","NODE_87_length_4976_cov_21.853188:940..1509:IncHI1B(pNDM-MAR)_1__JN420336:99.473684","","IncHI1B(pNDM-MAR)",99.47,100,"940","1509","1","570"
"iry46BEny3LZM3U4XPWx8a","SAMEA5753334","NODE_104_length_3492_cov_29.162688","NODE_104_length_3492_cov_29.162688:933..1046:Col440I_1__CP023920:95.614035","","Col440I",95.61,100,"933","1046","1","114"
"iry46BEny3LZM3U4XPWx8a","SAMEA5753334","NODE_105_length_3474_cov_29.983407","NODE_105_length_3474_cov_29.983407:2788..2906:Col(pHAD28)_1__KU674895:82.512723","","Col(pHAD28)",90.83,90.84,"2788","2906","1","120"
"iry46BEny3LZM3U4XPWx8a","SAMEA5753334","NODE_110_length_3134_cov_29.813180","NODE_110_length_3134_cov_29.813180:510..618:Col440I_1__CP023920:92.137161","","Col440I",96.36,95.61,"510","618","1","110"
"iry46BEny3LZM3U4XPWx8a","SAMEA5753334","NODE_115_length_2564_cov_24.735497","NODE_115_length_2564_cov_24.735497:1101..1248:IncFII(K)_1__CP000648:98.648649","","IncFII(K)",98.65,100,"1101","1248","1","148"
"7j2nkQAgfkTrfc46osTtuW","SAMEA5753351","NODE_23_length_82744_cov_24.693387","NODE_23_length_82744_cov_24.693387:79796..80025:IncFII(pKP91)_1__CP000966:100.000000","","IncFII(pKP91)",100,100,"79796","80025","1","230"
"7j2nkQAgfkTrfc46osTtuW","SAMEA5753351","NODE_52_length_11945_cov_22.792335","NODE_52_length_11945_cov_22.792335:7253..7812:IncFIB(K)_1__JN233704:99.642857","","IncFIB(K)",99.64,100,"7253","7812","1","560"
"9ZPqEpyvM7PSSoLwHHc7rT","SAMN36884889","NODE_25_length_34385_cov_28.691857","NODE_25_length_34385_cov_28.691857:21195..21754:IncFIB(K)_1__JN233704:98.928571","","IncFIB(K)",98.93,100,"21195","21754","1","560"
"9ZPqEpyvM7PSSoLwHHc7rT","SAMN36884889","NODE_26_length_29869_cov_34.315653","NODE_26_length_29869_cov_34.315653:1690..1837:IncFII(K)_1__CP000648:95.945946","","IncFII(K)",95.95,100,"1690","1837","1","148"
"9ZPqEpyvM7PSSoLwHHc7rT","SAMN36884889","NODE_36_length_4911_cov_137.589360","NODE_36_length_4911_cov_137.589360:2573..3096:Col(pB8919)_1__CP094996.1:93.511450","","Col(pB8919)",93.51,100,"2573","3096","1","524"
"oPJnj2ekm9kUCNXgLdtzbP","SAMEA6155803","NODE_16_length_69774_cov_7.212989","NODE_16_length_69774_cov_7.212989:4177..4736:IncFIB(K)_1__JN233704:98.928571","","IncFIB(K)",98.93,100,"4177","4736","1","560"
"oPJnj2ekm9kUCNXgLdtzbP","SAMEA6155803","NODE_16_length_69774_cov_7.212989","NODE_16_length_69774_cov_7.212989:67875..68022:IncFII(K)_1__CP000648:95.945946","","IncFII(K)",95.95,100,"67875","68022","1","148"
"oPJnj2ekm9kUCNXgLdtzbP","SAMEA6155803","NODE_24_length_17446_cov_8.186084","NODE_24_length_17446_cov_8.186084:7838..8088:IncR_1__DQ449578:100.000000","","IncR",100,100,"7838","8088","1","251"
"tsvXV4uJf6PCRLXXJqesZr","SAMEA5753328","NODE_62_length_12588_cov_21.673713","NODE_62_length_12588_cov_21.673713:6559..7118:IncFIB(K)_1__JN233704:98.928571","","IncFIB(K)",98.93,100,"6559","7118","1","560"
"tsvXV4uJf6PCRLXXJqesZr","SAMEA5753328","NODE_80_length_5345_cov_31.007244","NODE_80_length_5345_cov_31.007244:4481..4762:Col440II_1__CP023921:100.000000","","Col440II",100,100,"4481","4762","1","282"
"tsvXV4uJf6PCRLXXJqesZr","SAMEA5753328","NODE_80_length_5345_cov_31.007244","NODE_80_length_5345_cov_31.007244:88..218:Col(pHAD28)_1__KU674895:92.366412","","Col(pHAD28)",92.37,100,"88","218","1","131"
"tsvXV4uJf6PCRLXXJqesZr","SAMEA5753328","NODE_86_length_3681_cov_30.729760","NODE_86_length_3681_cov_30.729760:88..218:Col(pHAD28)_1__KU674895:92.366412","","Col(pHAD28)",92.37,100,"88","218","1","131"
"tsvXV4uJf6PCRLXXJqesZr","SAMEA5753328","NODE_95_length_2594_cov_30.911824","NODE_95_length_2594_cov_30.911824:2287..2415:Col(pHAD28)_1__KU674895:94.656489","","Col(pHAD28)",96.12,98.47,"2287","2415","1","129"
"21ZLrXeeHyHuywWtJokdwu","SAMEA6155791","NODE_9_length_56343_cov_21.495804","NODE_9_length_56343_cov_21.495804:28869..29119:IncR_1__DQ449578:100.000000","","IncR",100,100,"28869","29119","1","251"
"21ZLrXeeHyHuywWtJokdwu","SAMEA6155791","NODE_9_length_56343_cov_21.495804","NODE_9_length_56343_cov_21.495804:4287..4400:Col440I_1__CP023920:94.736842","","Col440I",94.74,100,"4287","4400","1","114"
"21ZLrXeeHyHuywWtJokdwu","SAMEA6155791","NODE_12_length_17885_cov_19.409030","NODE_12_length_17885_cov_19.409030:15243..15629:IncFIA(HI1)_1__AF250878:98.195876","","IncFIA(HI1)",98.45,99.74,"15243","15629","2","388"
"wEaCTewaPHHud6H82H5S4P","SAMN36884893","NODE_26_length_42894_cov_57.814862","NODE_26_length_42894_cov_57.814862:1753..1900:IncFII(K)_1__CP000648:95.945946","","IncFII(K)",95.95,100,"1753","1900","1","148"
"wEaCTewaPHHud6H82H5S4P","SAMN36884893","NODE_30_length_31068_cov_44.429559","NODE_30_length_31068_cov_44.429559:28183..28742:IncFIB(K)(pCAV1099-114)_1__CP011596:99.642857","","IncFIB(K)(pCAV1099-114)",99.64,100,"28183","28742","1","560"
"wEaCTewaPHHud6H82H5S4P","SAMN36884893","NODE_35_length_22608_cov_58.748367","NODE_35_length_22608_cov_58.748367:9930..10552:repB(R1701)_1__CP039970:99.518459","","repB(R1701)",99.52,100,"9930","10552","1","623"
"wEaCTewaPHHud6H82H5S4P","SAMN36884893","NODE_50_length_6426_cov_40.514146","NODE_50_length_6426_cov_40.514146:5166..5608:repFIB_pC39_CP061701:97.968397","","repFIB",97.97,100,"5166","5608","1","443"
"wEaCTewaPHHud6H82H5S4P","SAMN36884893","NODE_51_length_5801_cov_40.501403","NODE_51_length_5801_cov_40.501403:3469..4038:IncHI1B(pNDM-MAR)_1__JN420336:99.473684","","IncHI1B(pNDM-MAR)",99.47,100,"3469","4038","1","570"
"rq2cfjS6BAaV3WXFujUqVi","SAMEA4785008","NODE_17_length_113022_cov_34.198359","NODE_17_length_113022_cov_34.198359:24700..25259:IncFIB(pKPHS1)_1__CP003223:95.535714","","IncFIB(pKPHS1)",95.54,100,"24700","25259","1","560"
"rq2cfjS6BAaV3WXFujUqVi","SAMEA4785008","NODE_27_length_46652_cov_32.022887","NODE_27_length_46652_cov_32.022887:33336..33774:IncFIB(pNDM-Mar)_1__JN420336:99.316629","","IncFIB(pNDM-Mar)",99.32,100,"33336","33774","1","439"
"rq2cfjS6BAaV3WXFujUqVi","SAMEA4785008","NODE_31_length_38084_cov_61.952722","NODE_31_length_38084_cov_61.952722:6473..7212:IncFIB(pQil)_1__JN233705:100.000000","","IncFIB(pQil)",100,100,"6473","7212","1","740"
"rq2cfjS6BAaV3WXFujUqVi","SAMEA4785008","NODE_34_length_31382_cov_30.562781","NODE_34_length_31382_cov_30.562781:21810..22369:IncFIB(K)(pCAV1099-114)_1__CP011596:99.642857","","IncFIB(K)(pCAV1099-114)",99.64,100,"21810","22369","1","560"
"rq2cfjS6BAaV3WXFujUqVi","SAMEA4785008","NODE_52_length_8882_cov_64.094470","NODE_52_length_8882_cov_64.094470:3470..3720:IncR_1__DQ449578:100.000000","","IncR",100,100,"3470","3720","1","251"
"rq2cfjS6BAaV3WXFujUqVi","SAMEA4785008","NODE_66_length_4242_cov_264.471082","NODE_66_length_4242_cov_264.471082:279..409:Col(pHAD28)_1__KU674895:92.366412","","Col(pHAD28)",92.37,100,"279","409","1","131"
"rq2cfjS6BAaV3WXFujUqVi","SAMEA4785008","NODE_68_length_3870_cov_67.971278","NODE_68_length_3870_cov_67.971278:1451..1888:RepB_1_pC39_CP061702.1:99.543379","","RepB",99.54,100,"1451","1888","1","438"
"fvPvDLDTbv9MXXid3Zwz1i","SAMEA7472433","NODE_67_length_29308_cov_7.095861","NODE_67_length_29308_cov_7.095861:18675..18822:IncFII(K)_1__CP000648:98.648649","","IncFII(K)",98.65,100,"18675","18822","1","148"
"fvPvDLDTbv9MXXid3Zwz1i","SAMEA7472433","NODE_103_length_16312_cov_3.688337","NODE_103_length_16312_cov_3.688337:4370..4788:IncFIB(K)(pCAV1099-114)_1__CP011596:74.821429","","IncFIB(K)(pCAV1099-114)",100,74.82,"4370","4788","1","419"
"fvPvDLDTbv9MXXid3Zwz1i","SAMEA7472433","NODE_114_length_13810_cov_6.580118","NODE_114_length_13810_cov_6.580118:2859..3598:IncFIB(pQil)_1__JN233705:100.000000","","IncFIB(pQil)",100,100,"2859","3598","1","740"
"fvPvDLDTbv9MXXid3Zwz1i","SAMEA7472433","NODE_158_length_4940_cov_70.422227","NODE_158_length_4940_cov_70.422227:4350..4463:Col440I_1__CP023920:94.736842","","Col440I",94.74,100,"4350","4463","1","114"
"fvPvDLDTbv9MXXid3Zwz1i","SAMEA7472433","NODE_177_length_3171_cov_3.986979","NODE_177_length_3171_cov_3.986979:2108..2677:IncHI1B(pNDM-MAR)_1__JN420336:100.000000","","IncHI1B(pNDM-MAR)",100,100,"2108","2677","1","570"
"fvPvDLDTbv9MXXid3Zwz1i","SAMEA7472433","NODE_196_length_1879_cov_686.878090","NODE_196_length_1879_cov_686.878090:1468..1660:ColpVC_1__JX133088:97.409326","","ColpVC",97.41,100,"1468","1660","1","193"
"aamPQGKaDvqCKgnosBKWZM","SAMN05960918","NODE_31_length_48440_cov_29.293064","NODE_31_length_48440_cov_29.293064:908..1484:IncFII(pKPX1)_1__AP012055:100.000000","","IncFII(pKPX1)",100,100,"908","1484","1","577"
"aamPQGKaDvqCKgnosBKWZM","SAMN05960918","NODE_53_length_17486_cov_14.997412","NODE_53_length_17486_cov_14.997412:15318..15465:IncFII(K)_1__CP000648:99.324324","","IncFII(K)",99.32,100,"15318","15465","1","148"
"aamPQGKaDvqCKgnosBKWZM","SAMN05960918","NODE_61_length_10898_cov_16.525326","NODE_61_length_10898_cov_16.525326:3877..4436:IncFIB(K)_1__JN233704:99.107143","","IncFIB(K)",99.11,100,"3877","4436","1","560"
"aamPQGKaDvqCKgnosBKWZM","SAMN05960918","NODE_67_length_7818_cov_474.796347","NODE_67_length_7818_cov_474.796347:6742..6855:Col440I_1__CP023920:94.736842","","Col440I",94.74,100,"6742","6855","1","114"
"aamPQGKaDvqCKgnosBKWZM","SAMN05960918","NODE_69_length_7675_cov_34.940998","NODE_69_length_7675_cov_34.940998:3000..3739:IncFIB(pQil)_1__JN233705:99.864865","","IncFIB(pQil)",99.86,100,"3000","3739","1","740"
"aamPQGKaDvqCKgnosBKWZM","SAMN05960918","NODE_76_length_4562_cov_32.842259","NODE_76_length_4562_cov_32.842259:3107..3254:IncFII(K)_1__CP000648:99.324324","","IncFII(K)",99.32,100,"3107","3254","1","148"
"aamPQGKaDvqCKgnosBKWZM","SAMN05960918","NODE_79_length_3686_cov_34.225537","NODE_79_length_3686_cov_34.225537:2594..3216:repB(R1701)_1__CP039970:99.197432","","repB(R1701)",99.2,100,"2594","3216","1","623"
"aamPQGKaDvqCKgnosBKWZM","SAMN05960918","NODE_84_length_2595_cov_876.490385","NODE_84_length_2595_cov_876.490385:1323..1451:Col(pHAD28)_1__KU674895:94.656489","","Col(pHAD28)",96.12,98.47,"1323","1451","1","129"
"aamPQGKaDvqCKgnosBKWZM","SAMN05960918","NODE_85_length_2418_cov_769.660630","NODE_85_length_2418_cov_769.660630:1395..1508:Col440I_1__CP023920:94.736842","","Col440I",94.74,100,"1395","1508","1","114"
"oKpzouhqV9EMw2cBQFoTea","SAMEA6155795","NODE_18_length_78144_cov_7.191069","NODE_18_length_78144_cov_7.191069:64954..65513:IncFIB(K)_1__JN233704:98.928571","","IncFIB(K)",98.93,100,"64954","65513","1","560"
"oKpzouhqV9EMw2cBQFoTea","SAMEA6155795","NODE_18_length_78144_cov_7.191069","NODE_18_length_78144_cov_7.191069:1753..1900:IncFII(K)_1__CP000648:95.945946","","IncFII(K)",95.95,100,"1753","1900","1","148"
"oKpzouhqV9EMw2cBQFoTea","SAMEA6155795","NODE_36_length_4090_cov_47.750940","NODE_36_length_4090_cov_47.750940:2432..2559:Col(pHAD28)_1__KU674895:89.378070","","Col(pHAD28)",91.47,97.71,"2432","2559","1","129"
"6UmGxRCHX4KJH5mnLTkHCQ","SAMEA7472481","NODE_17_length_78330_cov_11.242104","NODE_17_length_78330_cov_11.242104:12632..13191:IncFIB(K)_1__JN233704:98.928571","","IncFIB(K)",98.93,100,"12632","13191","1","560"
"6UmGxRCHX4KJH5mnLTkHCQ","SAMEA7472481","NODE_17_length_78330_cov_11.242104","NODE_17_length_78330_cov_11.242104:76431..76578:IncFII(K)_1__CP000648:95.945946","","IncFII(K)",95.95,100,"76431","76578","1","148"
"6UmGxRCHX4KJH5mnLTkHCQ","SAMEA7472481","NODE_32_length_4090_cov_490.466299","NODE_32_length_4090_cov_490.466299:2187..2314:Col(pHAD28)_1__KU674895:89.378070","","Col(pHAD28)",91.47,97.71,"2187","2314","1","129"
"4h4NT5tASN8UP1dyqRDtMQ","SAMEA5753728","NODE_51_length_3541_cov_21.119117","NODE_51_length_3541_cov_21.119117:713..1335:repB(R1701)_1__CP039970:99.197432","","repB(R1701)",99.2,100,"713","1335","1","623"
