genome_id,genome_name,country,qc_status,species_prediction,contig_count,genome_length,n50,st,resistance_score,resistance_gene_count,bla_acquired,bla_esbl_acquired,bla_carb_acquired,virulence_score,k_type,o_type,plasmid_replicons
kQbFftPeNydrTFLKm1gTh7,SAMEA7472431,Nigeria,Passed,Klebsiella pneumoniae,92,5584687,160347,ST464,2,,-,CTX-M-15,NDM-7,1,K53,"O1αβ,2α",Col440I;ColpVC;IncFIB(pQil);IncFII(K);IncHI1B(pNDM-MAR);IncX3
fhgmyF2yUq7AWaDrvx7pma,SAMEA6155832,Nigeria,Passed,Klebsiella pneumoniae,99,5797707,352676,ST11,1,,-,CTX-M-15,-,0,K27,O2β,IncFIA(HI1);IncFIB(K)(pCAV1099-114);IncFIB(pNDM-Mar);IncHI1B(pNDM-MAR);IncR;repB(R1701);repFIB
7TqRpehZ2qcivjv7zqcvTp,SAMEA7472368,Nigeria,Passed,Klebsiella pneumoniae,53,5147987,209243,ST76,0,,-,-,-,0,K31,O3αβ,Col(pHAD28);IncFII(pMET)
vPwBSvhKtWDxodfhjCnXmP,SAMEA111505129,Nigeria,Passed,Klebsiella pneumoniae,68,5543336,285514,ST307,1,,OXA-1,CTX-M-15,-,0,unknown (KL102),O2β,Col(pHAD28);IncFIB(K)
jPBM7SVA1a7tG9wqKzPojF,SAMN05960894,Nigeria,Passed,Klebsiella pneumoniae,54,5368116,317317,ST48,1,,-,CTX-M-15;SHV-12,-,0,K62,"O1αβ,2α",IncFIB(K);IncFII(K);IncN
1a2iUfdSziZ4bAcFoFiyba,SAMEA111505135,Nigeria,Passed,Klebsiella pneumoniae,88,5427675,186337,ST111,0,,-,-,-,1,K63,"O1αβ,2β",IncFIB(K);IncFII(pKP91)
56rtBCLAfwhp1Mc8VrFiSU,SAMEA6155794,Nigeria,Passed,Klebsiella pneumoniae,23,5121964,734148,ST5241,0,,-,-,-,0,unknown (KL123),O5,Col440I;IncFIA(HI1);IncR
9aiHzthWfG36nY5FfEZgt5,SAMEA6654217,Ghana,Passed,Klebsiella pneumoniae,88,5609156,243315,ST25,1,,LAP-2;OXA-1,CTX-M-15,-,1,Capsule null,"O1αβ,2β",Col(pHAD28);IncFIB(K)(pCAV1099-114)
tTtLMUXkFaaF2sdixGjgda,SAMN05960885,Nigeria,Passed,Klebsiella pneumoniae,100,5602333,259123,ST101,1,,OXA-9.v1,CTX-M-15,-,1,K17,"O1αβ,2α",Col440I;Col440II;IncFIA(HI1);IncFIB(K);IncFII(pKP91);IncR;repB(R1701)
bxRyRAsmc1ZnVJrXNYtSzs,SAMN05960930,Nigeria,Passed,Klebsiella pneumoniae,61,5653831,356682,ST108,1,,OXA-1,CTX-M-15,-,0,unknown (KL112),O2β,IncFIB(K);IncFIB(pKPHS1);IncFII(K)
iby3wEYc9KeyTJd87zTnVv,SAMN31892434,Ghana,Passed,Klebsiella pneumoniae,34,5372145,472837,ST2159,0,,-,-,-,3,K1,"O1αβ,2β",RepB;repB
wUVBBmrNkX5ZbJQDo53r4F,SAMEA6155840,Nigeria,Passed,Klebsiella pneumoniae,78,5552147,306683,ST15,1,,SCO-1;OXA-1,CTX-M-15,-,1,K48,"O1αβ,2α",Col440I;IncFIB(K)(pCAV1099-114);IncHI1B(pNDM-MAR);repFIB
wBsYnQ5pxWiCw9S5y5GFKb,SAMEA111505131,Nigeria,Passed,Klebsiella pneumoniae,133,5443480,126140,ST964,0,,TEM-103*,-,-,0,unknown (KL103),"O1αβ,2α",IncFIB(K);IncFIB(pKPHS1);repB(R1701)
9ZPqEpyvM7PSSoLwHHc7rT,SAMN36884889,Ghana,Passed,Klebsiella pneumoniae,66,5499326,360026,ST336,1,,OXA-1,CTX-M-15,-,1,unknown (KL183),O13,Col(pB8919);IncFIB(K);IncFII(K)
oPJnj2ekm9kUCNXgLdtzbP,SAMEA6155803,Nigeria,Passed,Klebsiella pneumoniae,63,5454700,407624,ST4,1,,OXA-1,CTX-M-15,-,0,K62,"O1αβ,2α",IncFIB(K);IncFII(K);IncR
21ZLrXeeHyHuywWtJokdwu,SAMEA6155791,Nigeria,Passed,Klebsiella pneumoniae,19,5123247,734680,ST5241,0,,-,-,-,0,unknown (KL123),O5,Col440I;IncFIA(HI1);IncR
wEaCTewaPHHud6H82H5S4P,SAMN36884893,Ghana,Passed,Klebsiella pneumoniae,98,5608894,260366,ST14,1,,OXA-1,CTX-M-15,-,0,K2,"O1αβ,2α",IncFIB(K)(pCAV1099-114);IncFII(K);IncHI1B(pNDM-MAR);repB(R1701);repFIB
rq2cfjS6BAaV3WXFujUqVi,SAMEA4785008,Nigeria,Passed,Klebsiella pneumoniae,123,5976816,234200,ST147,2,,OXA-9.v1;OXA-1,CTX-M-15,NDM-1,1,K64,O2α,Col(pHAD28);IncFIB(K)(pCAV1099-114);IncFIB(pKPHS1);IncFIB(pNDM-Mar);IncFIB(pQil);IncR;RepB
aamPQGKaDvqCKgnosBKWZM,SAMN05960918,Nigeria,Passed,Klebsiella pneumoniae,131,5733658,165947,ST3687,0,,-,-,-,0,K55,O3αβ,Col(pHAD28);Col440I;IncFIB(K);IncFIB(pQil);IncFII(K);IncFII(pKPX1);repB(R1701)
oKpzouhqV9EMw2cBQFoTea,SAMEA6155795,Nigeria,Passed,Klebsiella pneumoniae,57,5625860,378353,ST307,1,,OXA-1,CTX-M-15,-,1,unknown (KL102),O2β,Col(pHAD28);IncFIB(K);IncFII(K)
6UmGxRCHX4KJH5mnLTkHCQ,SAMEA7472481,Nigeria,Passed,Klebsiella pneumoniae,47,5498553,378079,ST307,1,,OXA-1,CTX-M-15,-,0,unknown (KL102),O2β,Col(pHAD28);IncFIB(K);IncFII(K)
iMG8H4Co69RHQYk1sNSRfJ,SAMEA7472446,Nigeria,Passed,Klebsiella pneumoniae,64,5528313,355311,ST133,1,,SCO-1,CTX-M-15,-,1,unknown (KL116),"O1αβ,2α",Col(pHAD28);IncFIB(K);IncFIB(pKPHS1);IncFII(K)
nKztEJxaQRFH8q7CjZuMPR,SAMEA112281695,Ghana,Passed,Klebsiella pneumoniae,104,5669098,214734,ST147,1,,TEM-190^;OXA-1,CTX-M-15,-,0,K10,O3αβ,Col(pHAD28);Col440I;IncFIA(HI1);IncFIB(K)(pCAV1099-114);IncFII;IncHI1B(pNDM-MAR);IncR;repFIB
odMkneuyvBekXi3t5gd65n,SAMEA6654242,Ghana,Passed,Klebsiella pneumoniae,62,5589495,372324,ST17,2,,-,CTX-M-15,OXA-181,1,K25,O5,ColKP3;IncFIB(pNDM-Mar);IncQ1;IncX3
g8rdjWUAm2LL6rJJG5ZTf3,SAMN05960935,Nigeria,Passed,Klebsiella pneumoniae,41,5479701,460171,ST429,1,,OXA-1,CTX-M-15,-,0,K27,O4,IncFIB(K);IncFII(K)
9pTFk2Q553efjZBE6rP2iq,SAMN41988742,Ghana,Passed,Klebsiella pneumoniae,57,5432144,536116,ST248,0,,-,-,-,0,K51,O3γ,Col440I;IncFIB(K)(pCAV1099-114);IncY
1giVL9n6jnoY6zzeySmeSr,SAMEA112281699,Ghana,Passed,Klebsiella pneumoniae,16,5267323,2931023,ST18,0,,-,-,-,0,K23,O2β,IncFII(K);IncR
3Y7gynbx2o4aKcDkKys25x,SAMEA111505113,Nigeria,Passed,Klebsiella pneumoniae,85,5765500,229763,ST43,1,,-,CTX-M-15,-,0,K30,"O1αβ,2α",IncFIB(K);IncFIB(pNDM-Mar);IncHI1B(pNDM-MAR);IncY
rvmkKyu1SvuhNSPf1h2J5m,SAMN05960901,Nigeria,Passed,Klebsiella pneumoniae,47,5543818,372950,ST831,1,,OXA-1,CTX-M-15,-,1,Capsule null,"O1αβ,2α",IncFIB(K);IncFII(K);IncQ1
7WnDm43QrjNec8vtWHPf7M,SAMN05960913,Nigeria,Passed,Klebsiella pneumoniae,56,5511580,408120,ST4,1,,-,CTX-M-15,-,1,K13,"O1αβ,2α",Col440I;IncFIB(K);IncFII(K);IncR
4mp1yaqsPNm9uZkL9czRdK,SAMEA7472458,Nigeria,Passed,Klebsiella pneumoniae,97,5613100,213131,ST377,2,,OXA-1,CTX-M-15,NDM-1,1,unknown (KL102),O2β,Col(pHAD28);IncFIB(K)(pCAV1099-114);IncHI1B(pNDM-MAR)
oB4cB8RSV8ofjFjJBLLXVj,SAMEA6155827,Nigeria,Passed,Klebsiella pneumoniae,158,5528018,90067,ST5242,0,,-,-,-,0,Capsule null,unknown (OL14),Col(pHAD28);Col440I;IncFIB(K);IncFII(K);IncN;IncR;repB(R1701)
hdJoa1YA1B7mvkzuzMLcYi,SAMEA6155799,Nigeria,Passed,Klebsiella pneumoniae,129,5628418,162330,ST43,2,,CMY-2.v2,CTX-M-15,NDM-1,0,K18,"O1αβ,2α",IncC;IncFIB(K);IncFII(K);IncR;IncX3
henhQq47DRAjYrmkCVsKCV,SAMN05960970,Nigeria,Passed,Klebsiella pneumoniae,50,5382064,473709,ST530,1,,-,CTX-M-15,-,0,K62,"O1αβ,2β",Col(pHAD28);Col440I;IncFIB(K);IncFII(K)
mVQsapn1bgGpHbYNDGgQ2F,SAMN05960889,Nigeria,Passed,Klebsiella pneumoniae,52,5369415,323966,ST48,1,,-,CTX-M-15;SHV-12,-,0,K62,"O1αβ,2α",IncFIB(K);IncFII(K);IncN
7K7X7kT9JLVHLYBf49wCrZ,SAMN41988745,Ghana,Passed,Klebsiella pneumoniae,71,5378856,320364,ST964,0,,-,-,-,0,unknown (KL103),"O1αβ,2α",IncFIA(HI1);IncFIB(K);IncY
gLNzBYyV8st6sWjPyPhU9a,SAMEA112281694,Ghana,Passed,Klebsiella pneumoniae,73,5433862,195253,ST147,0,,OXA-1,-,-,0,K10,O3αβ,Col(pHAD28);Col440I
n88HMJpDkkCZSdT8jyMHPv,SAMEA6155881,Nigeria,Passed,Klebsiella pneumoniae,51,5580255,430524,ST307,1,,-,CTX-M-15,-,0,unknown (KL102),O2β,IncFIA(HI1);IncFIB(K);IncFII(K);IncR
sqcCF27u2Jk2Ts9AhftTbT,SAMEA6422763,Nigeria,Passed,Klebsiella pneumoniae,40,5574674,624395,ST101,0,,-,-,-,1,K17,"O1αβ,2α",ColRNAI;IncFIB(K);IncFII(pCRY);IncFII(pKP91);IncN
rD3YSY9RHtK82EVsqADyd3,SAMEA111505124,Nigeria,Passed,Klebsiella pneumoniae,163,5655971,103129,ST147,1,,OXA-1,CTX-M-15,-,0,K10,O3αβ,Col(pHAD28);Col440I;IncFIA(HI1);IncFIB(K)(pCAV1099-114);IncHI1B(pNDM-MAR);IncN4;IncR;repFIB
vwqte6pbD3kh7mfEzLFxWh,SAMN05960964,Nigeria,Passed,Klebsiella pneumoniae,61,5462583,339052,ST716,1,,OXA-1,CTX-M-15,-,1,unknown (KL110),O2α,Col(pHAD28);Col440I;Col440II;IncFIB(K);IncFII(K)
6osF4xvGWgnyHoxMuxoDon,SAMEA6654245,Ghana,Passed,Klebsiella pneumoniae,71,5755795,377434,ST17,2,,-,CTX-M-15,OXA-181,1,K25,O5,ColKP3;IncFIB(K);IncFIB(pNDM-Mar);IncFII(pKP91);IncQ1;IncX3
kmLw1MA31sJ5vV4LmNnd97,SAMEA111504610,Ghana,Passed,Klebsiella pneumoniae,47,5418703,301954,ST86,0,,-,-,-,4,K2,"O1αβ,2α",Col440I;IncHI1B(pNDM-MAR);repB
kYpJkJhU9K19EBkXL3AknW,SAMEA7472472,Nigeria,Passed,Klebsiella pneumoniae,116,5781847,235695,ST4410,2,,OXA-1,CTX-M-15,NDM-1,1,unknown (KL116),"O1αβ,2α",Col(pHAD28);IncFIB(K);IncFIB(pNDM-Mar);IncFII(K);IncHI1B(pNDM-MAR);IncR
nanSgc31C6YiaJwjhG7znD,SAMEA6155802,Nigeria,Passed,Klebsiella pneumoniae,83,5269381,171626,ST502,1,,SCO-1,CTX-M-15,-,0,K15,O4,Col440I;IncFIA(HI1);IncFIB(K)(pCAV1099-114);RepB;repB(R1701)
oDFqoJXXZ81zPqaoNhVE5T,SAMEA6654246,Ghana,Passed,Klebsiella pneumoniae,71,5766737,479349,ST17,2,,-,CTX-M-15,OXA-181,1,K25,O5,ColKP3;IncFIB(K);IncFIB(pNDM-Mar);IncFII(pKP91);IncQ1;IncX3
5HDYNgA78QsL5YqK9KNQfa,SAMEA6654234,Ghana,Passed,Klebsiella pneumoniae,65,5587748,295652,ST17,2,,-,CTX-M-15,OXA-181,1,K25,O5,ColKP3;IncFIB(pNDM-Mar);IncQ1;IncX3
jTfSN5GgDbYyf6cCjXrfc9,SAMEA6155804,Nigeria,Passed,Klebsiella pneumoniae,63,5484031,473880,ST530,2,,OXA-1,CTX-M-15,NDM-5,1,K62,"O1αβ,2β",Col(pHAD28);Col440I;IncFIB(K);IncFII(K);IncX3
vc96La2inKC8EGjWVdn1JA,SAMN05960953,Nigeria,Passed,Klebsiella pneumoniae,74,5570024,181925,ST25,1,,-,CTX-M-15,-,1,K2,"O1αβ,2β",Col(pHAD28);Col440II;IncFIB(K);IncFII(K)
gYuyXa9wDFdJ7wYo5JU7W7,SAMN46427850,Nigeria,Passed,Klebsiella pneumoniae,88,5569345,216616,ST464,1,,OXA-1,CTX-M-15,-,0,K34,O2β,IncFIB(K)(pCAV1099-114);IncFII(K);IncHI1B(pNDM-MAR);repFIB
hS3E85jgMkxLjxWH5aZooS,SAMEA6155861,Nigeria,Passed,Klebsiella pneumoniae,59,5451941,370463,ST4,1,,OXA-1,CTX-M-15,-,0,K62,"O1αβ,2α",IncFIB(K);IncFII(K);IncR
8ybhuB6zFo6L8KJnHV6bzJ,SAMEA7472487,Nigeria,Passed,Klebsiella pneumoniae,127,5271951,89658,ST48,0,,-,-,-,1,K62,"O1αβ,2α",Col(pHAD28);Col440I
5DPLDNgVqAUYMxUBNnpX8d,SAMEA7472498,Nigeria,Passed,Klebsiella pneumoniae,112,5635256,239926,ST395,2,,OXA-1,-,NDM-1,0,unknown (KL108),"O1αβ,2β",Col(pHAD28);IncFIB(pNDM-Mar);IncHI1B(pNDM-MAR);IncR
9WgXfV9ohbX114RJ1XEZYn,SAMEA6156049,Nigeria,Passed,Klebsiella pneumoniae,81,5658893,361877,ST5244,1,,OXA-1*,CTX-M-15,-,1,unknown (KL112),"O1αβ,2α",IncFIB(K);IncFII(pKP91);IncR
mK9drvor3FCJz3m45cgZ9F,SAMEA111504599,Ghana,Passed,Klebsiella pneumoniae,49,5345575,278150,ST65,0,,-,-,-,3,K2,"O1αβ,2β",IncHI1B(pNDM-MAR);repB
1dD6dr1Xx318F5sMym8mPK,SAMEA6155841,Nigeria,Passed,Klebsiella pneumoniae,53,5665399,549080,ST392,1,,OXA-1,CTX-M-15,-,0,K27,O4,Col(pHAD28);IncC;IncFIB(K);IncFII(K)
c7BPuXQTy5V3bPRc263poc,SAMEA6155775,Nigeria,Passed,Klebsiella pneumoniae,58,5795020,304443,ST307,1,,OXA-1,CTX-M-15,-,0,unknown (KL102),O2β,Col(pHAD28);IncFIB(K);IncFIB(pNDM-Mar);IncHI1B(pNDM-MAR)
eMHFZzFv6jFJNsLQGdPAph,SAMEA6422742,Nigeria,Passed,Klebsiella pneumoniae,47,5617175,307976,ST307,1,,OXA-1,CTX-M-15,-,0,unknown (KL102),O2β,Col(pHAD28);Col440II;IncFIB(K);IncFII(K)
vMANRNokQGFTwxTbb1sDjg,SAMEA6155848,Nigeria,Passed,Klebsiella pneumoniae,66,5662772,347876,ST392,1,,OXA-1,CTX-M-15,-,0,K27,O4,Col(pHAD28);IncC;IncFIB(K);IncFII(K)
tKWU41iH2r9hDFNqMo9xbA,SAMEA7472416,Nigeria,Passed,Klebsiella pneumoniae,84,5446210,258679,ST39,1,,LAP-2;OXA-1,CTX-M-15,-,0,unknown (KL116),"O1αβ,2α",IncFIB(K)(pCAV1099-114);repFIB
2y22DkeAoh6baAXP63VZ73,SAMEA6654215,Ghana,Passed,Klebsiella pneumoniae,73,5611056,333857,ST25,1,,LAP-2;OXA-1,CTX-M-15,-,1,K2,"O1αβ,2β",Col(pHAD28);IncFIB(K)(pCAV1099-114)
a6jMNgedDsnr896tvEX8rG,SAMEA6155884,Nigeria,Passed,Klebsiella pneumoniae,51,5628608,455518,ST307,1,,OXA-1,CTX-M-15,-,1,unknown (KL102),O2β,Col(pHAD28);IncFIB(K);IncFII(K)
js2XkEcLLtJFqcTM647gMS,SAMN05960910,Nigeria,Passed,Klebsiella pneumoniae,46,5636214,386389,ST405,1,,OXA-1,CTX-M-15,-,1,unknown (KL151),O4,IncFIB(K);IncFII(K)
dY98fxa1J8N6hj2A3dZSW1,SAMEA6155849,Nigeria,Passed,Klebsiella pneumoniae,49,5598657,429695,ST15,1,,OXA-1*,CTX-M-15,-,0,unknown (KL112),"O1αβ,2α",ColpVC;IncFIB(K);IncFIB(pKPHS1);IncFII(pKP91)
i9Zyqzf9zeWVTVeChLW2gK,SAMEA6155846,Nigeria,Passed,Klebsiella pneumoniae,41,5456595,352268,ST15,0,,OXA-1,-,-,0,K45,"O1αβ,2β",IncFIB(K)(pCAV1099-114);IncFIB(pKPHS1);IncHI1B(pNDM-MAR);repFIB
r3dEtv2UKyaUSEhVKQAE3a,SAMN05960969,Nigeria,Passed,Klebsiella pneumoniae,53,5549143,371448,ST48,1,,OXA-1,CTX-M-15,-,1,K62,"O1αβ,2α",Col(pHAD28);Col440I;IncFIA(HI1);IncFIB(K);IncFIB(pKPHS1);IncFII(K);IncR;repB(R1701)
avsR3aoHWpKrxHtbuQJNE3,SAMN31892432,Ghana,Passed,Klebsiella pneumoniae,42,5425826,249038,ST86,0,,-,-,-,4,K2,"O1αβ,2α",IncHI1B(pNDM-MAR);repB
fkfw6v8V5L9fpaVQcDcdgq,SAMN05960911,Nigeria,Passed,Klebsiella pneumoniae,83,5873485,315422,ST1788,1,,-,CTX-M-15,-,1,K2,"O1αβ,2β",Col(pHAD28);IncFIB(K);IncFIB(pKPHS1);IncFII(K);IncR
nBu5iKHZw6KcKiVff7Mo42,SAMEA111505138,Nigeria,Passed,Klebsiella pneumoniae,65,5260684,288071,ST147,1,,-,CTX-M-15,-,0,unknown (KL149),O4,Col(pHAD28);IncFIA(HI1);IncR
pUYpyHTa6mLcXXTvmu17cj,SAMEA111504605,Ghana,Passed,Klebsiella pneumoniae,80,5472791,223312,ST277,0,,-,-,-,0,K46,O3γ,Col(pHAD28);Col440I;IncFIB(K);IncFII(pKP91)
3u2M4bP8E8FEtts9NL8zwh,SAMN05960876,Nigeria,Passed,Klebsiella pneumoniae,51,5441475,474366,ST48,1,,-,CTX-M-15;SHV-12,-,1,K62,"O1αβ,2α",IncFIB(K);IncFII(K);IncN
1iGatNMGEwozrc3CjTqTTQ,SAMEA6155774,Nigeria,Passed,Klebsiella pneumoniae,68,5519317,341187,ST15,0,,-,-,-,1,K24,"O1αβ,2α",Col(pHAD28);ColpVC;IncFIB(K);IncFII(K);IncR
8FYWd8LThvZ9Y6Zyieybuu,SAMEA111504601,Ghana,Passed,Klebsiella pneumoniae,81,5607467,193055,ST15,1,,-,CTX-M-15,-,1,K24,"O1αβ,2α",Col(pHAD28);Col440I;IncFIB(K);IncFII(K);IncR
bBHa1P5WFEGbN4QvntczMf,SAMN45807626,Nigeria,Passed,Klebsiella pneumoniae,73,5569496,288551,ST39,1,,SCO-1,CTX-M-15,-,1,K2,O2α,Col(pHAD28);Col440I;IncFIB(K)(pCAV1099-114);repFIB
8vAtrMRq8rShG8498C3APo,SAMEA6155868,Nigeria,Passed,Klebsiella pneumoniae,56,5580477,382161,ST307,1,,-,CTX-M-15,-,0,unknown (KL102),O2β,IncFIA(HI1);IncFIB(K);IncFII(K);IncR
rw2FnQ9Nw47SuVPECecaxS,SAMEA7472493,Nigeria,Passed,Klebsiella pneumoniae,141,5850313,197425,ST395,2,,OXA-1,CTX-M-15,NDM-1,0,unknown (KL108),"O1αβ,2β",Col(pHAD28);IncFIB(K);IncFIB(pNDM-Mar);IncFII(K);IncHI1B(pNDM-MAR);IncR
bDNoj7CmbDi3YdUm9rnnHv,SAMEA6654226,Ghana,Passed,Klebsiella pneumoniae,76,5761595,391834,ST17,2,,-,CTX-M-15,OXA-181,1,K25,O5,ColKP3;ColRNAI;IncFIB(K);IncFIB(pNDM-Mar);IncFII(pKP91);IncQ1;IncX3
gQ4RZhU2Fq2NHHHt1X3xxs,SAMEA7472506,Nigeria,Passed,Klebsiella pneumoniae,112,5367677,184824,ST442,2,,OXA-1,CTX-M-15,NDM-1,0,K28,O2α,Col(pHAD28);ColpVC;IncFIA(HI1);IncFIB(K)(pCAV1099-114);IncFII(K);IncHI1B(pNDM-MAR)
tSegnv1aExMCpKgLcipTWc,SAMEA6155873,Nigeria,Passed,Klebsiella pneumoniae,35,5285509,361489,ST5247,0,,-,-,-,0,unknown (KL123),O3γ,
cZL9YucYxMRgRYSKqHAkf9,SAMN05960900,Nigeria,Passed,Klebsiella pneumoniae,65,5477593,482401,ST231,1,,OXA-1,CTX-M-15,-,1,K51,"O1αβ,2β",Col(pHAD28);Col440I;IncFIB(K);IncFII(K);IncR
oHcLQJA47C4uM2MstCcNZs,SAMN36884873,Ghana,Passed,Klebsiella pneumoniae,67,5659558,307643,ST307,1,,OXA-1,CTX-M-15,-,1,unknown (KL102),O2β,Col(pHAD28);IncFIB(K);IncFII(K)
p1V1vBbEzcSCkdctSoxGvv,SAMN31892431,Ghana,Passed,Klebsiella pneumoniae,38,5425544,443324,ST86,0,,-,-,-,4,K2,"O1αβ,2α",Col440I;IncHI1B(pNDM-MAR);repB
7a1ykxskJv1qapxJNywMed,SAMN05960891,Nigeria,Passed,Klebsiella pneumoniae,52,5289012,421966,ST1418,1,,-,CTX-M-15,-,1,K13,O3γ,Col(pHAD28);IncFIA(HI1);IncR
n2CUoGTd9tVyrfiBT4ETed,SAMEA112281696,Ghana,Passed,Klebsiella pneumoniae,135,5428735,85451,ST147,0,,TEM-190^,-,-,0,K10,O3αβ,Col(pHAD28);IncFII
rxVfJKht4cLS5bLKSJDCKR,SAMEA6654237,Ghana,Passed,Klebsiella pneumoniae,105,5581607,349129,ST17,2,,-,CTX-M-15,OXA-181,1,K25,O5,ColKP3;IncFIB(pNDM-Mar);IncQ1;IncX3
jvQjgseJhm24Wn9LABXPvi,SAMN05960880,Nigeria,Passed,Klebsiella pneumoniae,64,5649853,349734,ST14,1,,-,CTX-M-15,-,1,unknown (KL174),"O1αβ,2β",IncFIB(K);IncFIB(pKPHS1);repB(R1701)
ddfGdB7UXRCGALkKxmFaLN,SAMEA6155864,Nigeria,Passed,Klebsiella pneumoniae,51,5461069,468629,ST403,1,,-,CTX-M-15,-,1,unknown (KL105),O3γ,IncFIB(K);IncR
9JRe5HbixsAja9CCPWngkQ,SAMN05960926,Nigeria,Passed,Klebsiella pneumoniae,45,5413575,383191,ST307,1,,-,CTX-M-15,-,1,unknown (KL102),O2β,IncFIA(HI1);IncR
tezudZ1n1Gw9XUJ9TSWAi3,SAMN36884880,Ghana,Passed,Klebsiella pneumoniae,48,5594136,292498,ST45,1,,-,CTX-M-15,-,1,K52,O13,IncFIB(K)
fBGYQSGSRgUXkxAfUzEgjM,SAMN05960922,Nigeria,Passed,Klebsiella pneumoniae,89,5509744,321197,ST25,1,,LAP-2;OXA-1,CTX-M-15,-,0,K2,"O1αβ,2β",Col(pHAD28);IncFIB(K)(pCAV1099-114)
2BhSj3cMz4594YSASwtxkL,SAMN05960890,Nigeria,Passed,Klebsiella pneumoniae,69,5364860,369282,ST16,0,,-,-,-,0,unknown (KL128),O3γ,IncFIB(K)(pCAV1099-114);IncHI1B(pNDM-MAR);repFIB
ejSuDDKNELtXastMKdP4Gn,SAMN36943785,Nigeria,Passed,Klebsiella pneumoniae,132,5184026,94271,ST742-1LV,0,,-,-,-,0,unknown (KL120),O4,Col(pHAD28);IncFIB(K);IncFII(K);IncR
e5mdCN625ogAAYe5GmcRV7,SAMEA6155820,Nigeria,Passed,Klebsiella pneumoniae,60,5576013,364726,ST307,1,,-,CTX-M-15,-,0,unknown (KL102),O2β,IncFIA(HI1);IncFIB(K);IncFII(K);IncR
xgpU71frMpZk9hN4NX7dRs,SAMEA6155823,Nigeria,Passed,Klebsiella pneumoniae,117,5129202,118166,ST340,1,,-,CTX-M-15,-,0,Capsule null,O4,IncFIA(HI1);IncR;repB(R1701)
jHHRPhXLii1thENvb2beLw,SAMEA6155815,Nigeria,Passed,Klebsiella pneumoniae,85,5616661,314567,ST101,1,,OXA-1,CTX-M-15,-,1,K17,"O1αβ,2α",Col(pHAD28);Col440I;Col440II;ColRNAI;IncFIB(K);IncFII(pKP91)
sEcKy31N8HPrfyASy8cmMa,SAMEA6654248,Ghana,Passed,Klebsiella pneumoniae,98,5714104,273810,ST48,2,,OXA-1,CTX-M-15,OXA-181,1,K62,"O1αβ,2α",Col(pHAD28);ColKP3;IncFIB(pNDM-Mar);IncN;IncQ1;IncX3
9Uhc2FSEo32fmMFRJYhcUU,SAMEA7472465,Nigeria,Passed,Klebsiella pneumoniae,88,5356478,189996,ST73,1,,OXA-1,CTX-M-15,-,0,K25,"O1αβ,2α",Col(pHAD28);IncFIB(K);IncFII(pKP91)
tnDHfYfwy9D5yExRP7cXYM,SAMEA6155776,Nigeria,Passed,Klebsiella pneumoniae,61,5485426,473936,ST530,2,,OXA-1,CTX-M-15,NDM-5,1,K62,"O1αβ,2β",Col(pHAD28);Col440I;IncFIB(K);IncFII(K);IncX3
hW2fuA7K2os5f23Tb3Me4V,SAMEA6155810,Nigeria,Passed,Klebsiella pneumoniae,53,5740229,528815,ST1801,1,,OXA-1,CTX-M-15,-,0,K35,"O1αβ,2α",IncFIB(K);IncFIB(pNDM-Mar);IncFII(K)
8NV8QKADQ1BfixSmgJy7Uc,SAMN05960944,Nigeria,Passed,Klebsiella pneumoniae,141,5784769,162706,ST12,1,,OXA-1,CTX-M-15,-,0,unknown (KL157),O2α,Col440II;IncFIB(K)(pCAV1099-114);IncFIB(pNDM-Mar);IncHI1B(pNDM-MAR);RepB;repFIB
jBWJnZFCPoUasGYswoHSLE,SAMEA6155879,Nigeria,Passed,Klebsiella pneumoniae,55,5579135,378782,ST307,1,,-,CTX-M-15,-,0,unknown (KL102),O2β,IncFIA(HI1);IncFIB(K);IncFII(K);IncR
46UxQkGvaUxFbWw1rB64GG,SAMEA8515152,Nigeria,Passed,Klebsiella pneumoniae,101,5463325,192893,ST39,2,,-,-,NDM-7,1,K23,"O1αβ,2β",Col(pHAD28);IncFII(K);IncX3;repB(R1701)
uvEkq8mRRQPLumxuH3dDwK,SAMEA7472478,Nigeria,Passed,Klebsiella pneumoniae,59,5501729,457046,ST985,1,,OXA-1,CTX-M-15,-,1,K39,"O1αβ,2β",IncFIB(K);IncFII(K)
wWnFWWZgQSRdZXLHG7jxP7,SAMN05960892,Nigeria,Passed,Klebsiella pneumoniae,103,5671830,287096,ST39,0,,SCO-1,-,-,0,K51,"O1αβ,2β",IncFIA(HI1);IncFIB(K)(pCAV1099-114);IncFII(K);IncHI1B(pNDM-MAR);repFIB
bquu8zBfyYvHZZL78qD6tj,SAMN05960941,Nigeria,Passed,Klebsiella pneumoniae,102,5587128,214224,ST17,1,,-,CTX-M-15,-,1,K2,O2α,Col(pHAD28);ColRNAI;IncFIA(HI1);IncFIB(K);IncFII(K);IncR;repB(R1701)
8VXzR8XaRRP1JhFB24qeEc,SAMEA111505120,Nigeria,Passed,Klebsiella pneumoniae,70,5561368,232501,ST101,1,,OXA-1,CTX-M-15,-,1,K17,"O1αβ,2α",Col(pHAD28);Col440II;IncFIA(HI1);IncFIB(K);IncR
